# Species	Genes	Alg.-Conn.	AnophelesalbimanusSTECLA.faa	AnophelesatroparvusEBRO.faa	AnophelesfunestusFUMOZ.faa	AnophelesgambiaePEST.faa
3	3	1	AnophelesalbimanusSTECLA|AALB016634	AnophelesatroparvusEBRO|AATE001801	*	AnophelesgambiaePEST|AGAP009014
3	3	1	AnophelesalbimanusSTECLA|AALB016734	AnophelesatroparvusEBRO|AATE004737	AnophelesfunestusFUMOZ|AFUN008188	*
3	3	1	AnophelesalbimanusSTECLA|AALB016742	AnophelesatroparvusEBRO|AATE003973	*	AnophelesgambiaePEST|AGAP003937
3	3	1	AnophelesalbimanusSTECLA|AALB016749	AnophelesatroparvusEBRO|AATE003536	AnophelesfunestusFUMOZ|AFUN021835	*
3	3	1	AnophelesalbimanusSTECLA|AALB016773	AnophelesatroparvusEBRO|AATE014301	*	AnophelesgambiaePEST|AGAP002241
3	3	1	AnophelesalbimanusSTECLA|AALB016783	AnophelesatroparvusEBRO|AATE012050	*	AnophelesgambiaePEST|AGAP013018
3	3	1	AnophelesalbimanusSTECLA|AALB017303	AnophelesatroparvusEBRO|AATE015655	*	AnophelesgambiaePEST|AGAP003039
3	3	1	AnophelesalbimanusSTECLA|AALB017304	AnophelesatroparvusEBRO|AATE019917	*	AnophelesgambiaePEST|AGAP013029
3	3	1	AnophelesalbimanusSTECLA|AALB017314	AnophelesatroparvusEBRO|AATE019476	*	AnophelesgambiaePEST|AGAP003757
3	3	1	AnophelesalbimanusSTECLA|AALB017315	AnophelesatroparvusEBRO|AATE019761	*	AnophelesgambiaePEST|AGAP013201
3	3	1	AnophelesalbimanusSTECLA|AALB017316	AnophelesatroparvusEBRO|AATE013865	*	AnophelesgambiaePEST|AGAP012971
3	3	1	AnophelesalbimanusSTECLA|AALB017317	AnophelesatroparvusEBRO|AATE021201	*	AnophelesgambiaePEST|AGAP003758
3	3	1	AnophelesalbimanusSTECLA|AALB017320	AnophelesatroparvusEBRO|AATE013326	*	AnophelesgambiaePEST|AGAP003763
3	3	1	AnophelesalbimanusSTECLA|AALB017321	AnophelesatroparvusEBRO|AATE009335	*	AnophelesgambiaePEST|AGAP003764
3	3	1	AnophelesalbimanusSTECLA|AALB017323	AnophelesatroparvusEBRO|AATE002484	*	AnophelesgambiaePEST|AGAP003765
3	3	1	AnophelesalbimanusSTECLA|AALB017334	AnophelesatroparvusEBRO|AATE010331	AnophelesfunestusFUMOZ|AFUN020595	*
3	3	1	AnophelesalbimanusSTECLA|AALB017347	AnophelesatroparvusEBRO|AATE015057	*	AnophelesgambiaePEST|AGAP004005
3	3	1	AnophelesalbimanusSTECLA|AALB017375	AnophelesatroparvusEBRO|AATE008122	*	AnophelesgambiaePEST|AGAP003109
3	3	1	AnophelesalbimanusSTECLA|AALB017377	AnophelesatroparvusEBRO|AATE021061	AnophelesfunestusFUMOZ|AFUN001191	*
3	3	1	AnophelesalbimanusSTECLA|AALB017399	AnophelesatroparvusEBRO|AATE013386	AnophelesfunestusFUMOZ|AFUN021624	*
3	3	1	AnophelesalbimanusSTECLA|AALB017602	AnophelesatroparvusEBRO|AATE020863	*	AnophelesgambiaePEST|AGAP001481
3	3	1	AnophelesalbimanusSTECLA|AALB017619	AnophelesatroparvusEBRO|AATE006379	*	AnophelesgambiaePEST|AGAP002086
3	3	1	AnophelesalbimanusSTECLA|AALB017638	AnophelesatroparvusEBRO|AATE015266	*	AnophelesgambiaePEST|AGAP001179
3	3	1	AnophelesalbimanusSTECLA|AALB017662	AnophelesatroparvusEBRO|AATE011795	*	AnophelesgambiaePEST|AGAP012044
3	3	1	AnophelesalbimanusSTECLA|AALB017678	AnophelesatroparvusEBRO|AATE006016	*	AnophelesgambiaePEST|AGAP010493
3	3	1	AnophelesalbimanusSTECLA|AALB017697	AnophelesatroparvusEBRO|AATE018875	*	AnophelesgambiaePEST|AGAP011975
3	3	1	AnophelesalbimanusSTECLA|AALB017698	AnophelesatroparvusEBRO|AATE015427	*	AnophelesgambiaePEST|AGAP011974
3	3	1	AnophelesalbimanusSTECLA|AALB017702	AnophelesatroparvusEBRO|AATE021816	*	AnophelesgambiaePEST|AGAP011977
3	3	1	AnophelesalbimanusSTECLA|AALB017716	AnophelesatroparvusEBRO|AATE004335	*	AnophelesgambiaePEST|AGAP012018
3	3	1	AnophelesalbimanusSTECLA|AALB017767	AnophelesatroparvusEBRO|AATE015045	*	AnophelesgambiaePEST|AGAP001344
3	3	1	AnophelesalbimanusSTECLA|AALB017788	AnophelesatroparvusEBRO|AATE011802	*	AnophelesgambiaePEST|AGAP003038
3	3	1	AnophelesalbimanusSTECLA|AALB017803	AnophelesatroparvusEBRO|AATE014480	*	AnophelesgambiaePEST|AGAP003568
3	3	1	AnophelesalbimanusSTECLA|AALB017808	AnophelesatroparvusEBRO|AATE020966	*	AnophelesgambiaePEST|AGAP001536
3	3	1	AnophelesalbimanusSTECLA|AALB017827	AnophelesatroparvusEBRO|AATE005945	*	AnophelesgambiaePEST|AGAP001779
3	3	1	AnophelesalbimanusSTECLA|AALB017832	AnophelesatroparvusEBRO|AATE007659	*	AnophelesgambiaePEST|AGAP004092
3	3	1	AnophelesalbimanusSTECLA|AALB017836	AnophelesatroparvusEBRO|AATE011392	*	AnophelesgambiaePEST|AGAP001696
3	3	1	AnophelesalbimanusSTECLA|AALB017843	AnophelesatroparvusEBRO|AATE013630	*	AnophelesgambiaePEST|AGAP001773
3	3	1	AnophelesalbimanusSTECLA|AALB017849	AnophelesatroparvusEBRO|AATE002942	*	AnophelesgambiaePEST|AGAP003571
3	3	1	AnophelesalbimanusSTECLA|AALB017858	AnophelesatroparvusEBRO|AATE014488	*	AnophelesgambiaePEST|AGAP004000
3	3	1	AnophelesalbimanusSTECLA|AALB017868	AnophelesatroparvusEBRO|AATE017790	*	AnophelesgambiaePEST|AGAP013467
3	3	0.33	AnophelesalbimanusSTECLA|AALB000008	*	AnophelesfunestusFUMOZ|AFUN006563	AnophelesgambiaePEST|AGAP008960
3	3	0.33	AnophelesalbimanusSTECLA|AALB000019	*	AnophelesfunestusFUMOZ|AFUN001784	AnophelesgambiaePEST|AGAP009180
3	3	0.33	AnophelesalbimanusSTECLA|AALB000035	*	AnophelesfunestusFUMOZ|AFUN020302	AnophelesgambiaePEST|AGAP029542
3	3	0.33	AnophelesalbimanusSTECLA|AALB000054	*	AnophelesfunestusFUMOZ|AFUN006319	AnophelesgambiaePEST|AGAP007974
3	3	0.33	AnophelesalbimanusSTECLA|AALB000063	*	AnophelesfunestusFUMOZ|AFUN006650	AnophelesgambiaePEST|AGAP008602
3	3	0.33	AnophelesalbimanusSTECLA|AALB000066	*	AnophelesfunestusFUMOZ|AFUN006655	AnophelesgambiaePEST|AGAP008598
3	3	0.33	AnophelesalbimanusSTECLA|AALB000082	*	AnophelesfunestusFUMOZ|AFUN003098	AnophelesgambiaePEST|AGAP008782
3	3	0.33	AnophelesalbimanusSTECLA|AALB000114	*	AnophelesfunestusFUMOZ|AFUN000054	AnophelesgambiaePEST|AGAP009728
3	3	0.33	AnophelesalbimanusSTECLA|AALB000115	*	AnophelesfunestusFUMOZ|AFUN000055	AnophelesgambiaePEST|AGAP009727
3	3	0.33	AnophelesalbimanusSTECLA|AALB000200	*	AnophelesfunestusFUMOZ|AFUN010726	AnophelesgambiaePEST|AGAP009983
3	3	0.33	AnophelesalbimanusSTECLA|AALB000205	*	AnophelesfunestusFUMOZ|AFUN010730	AnophelesgambiaePEST|AGAP009978
3	3	0.33	AnophelesalbimanusSTECLA|AALB000207	*	AnophelesfunestusFUMOZ|AFUN010643	AnophelesgambiaePEST|AGAP013747
3	3	0.33	AnophelesalbimanusSTECLA|AALB000220	AnophelesatroparvusEBRO|AATE012249	*	AnophelesgambiaePEST|AGAP008576
3	3	0.33	AnophelesalbimanusSTECLA|AALB000246	AnophelesatroparvusEBRO|AATE019448	*	AnophelesgambiaePEST|AGAP007774
3	3	0.33	AnophelesalbimanusSTECLA|AALB000251	*	AnophelesfunestusFUMOZ|AFUN019250	AnophelesgambiaePEST|AGAP009063
3	3	0.33	AnophelesalbimanusSTECLA|AALB000254	*	AnophelesfunestusFUMOZ|AFUN004356	AnophelesgambiaePEST|AGAP028087
3	3	0.33	AnophelesalbimanusSTECLA|AALB000262	*	AnophelesfunestusFUMOZ|AFUN009249	AnophelesgambiaePEST|AGAP028176
3	3	0.33	AnophelesalbimanusSTECLA|AALB000269	*	AnophelesfunestusFUMOZ|AFUN007377	AnophelesgambiaePEST|AGAP008329
3	3	0.33	AnophelesalbimanusSTECLA|AALB000278	*	AnophelesfunestusFUMOZ|AFUN007386	AnophelesgambiaePEST|AGAP008320
3	3	0.33	AnophelesalbimanusSTECLA|AALB000284	*	AnophelesfunestusFUMOZ|AFUN007393	AnophelesgambiaePEST|AGAP008313
3	3	0.33	AnophelesalbimanusSTECLA|AALB000347	*	AnophelesfunestusFUMOZ|AFUN006550	AnophelesgambiaePEST|AGAP008950
3	3	0.33	AnophelesalbimanusSTECLA|AALB000371	*	AnophelesfunestusFUMOZ|AFUN008785	AnophelesgambiaePEST|AGAP009918
3	3	0.33	AnophelesalbimanusSTECLA|AALB000404	AnophelesatroparvusEBRO|AATE019968	AnophelesfunestusFUMOZ|AFUN020319	*
3	3	0.33	AnophelesalbimanusSTECLA|AALB000448	*	AnophelesfunestusFUMOZ|AFUN019721	AnophelesgambiaePEST|AGAP009830
3	3	0.33	AnophelesalbimanusSTECLA|AALB000449	*	AnophelesfunestusFUMOZ|AFUN003552	AnophelesgambiaePEST|AGAP009829
3	3	0.33	AnophelesalbimanusSTECLA|AALB000452	*	AnophelesfunestusFUMOZ|AFUN008809	AnophelesgambiaePEST|AGAP009935
3	3	0.33	AnophelesalbimanusSTECLA|AALB000463	*	AnophelesfunestusFUMOZ|AFUN007369	AnophelesgambiaePEST|AGAP008338
3	3	0.33	AnophelesalbimanusSTECLA|AALB000574	*	AnophelesfunestusFUMOZ|AFUN005420	AnophelesgambiaePEST|AGAP009659
3	3	0.33	AnophelesalbimanusSTECLA|AALB000611	*	AnophelesfunestusFUMOZ|AFUN012021	AnophelesgambiaePEST|AGAP008460
3	3	0.33	AnophelesalbimanusSTECLA|AALB000671	*	AnophelesfunestusFUMOZ|AFUN020697	AnophelesgambiaePEST|AGAP009066
3	3	0.33	AnophelesalbimanusSTECLA|AALB000676	*	AnophelesfunestusFUMOZ|AFUN003982	AnophelesgambiaePEST|AGAP008161
3	3	0.33	AnophelesalbimanusSTECLA|AALB000686	*	AnophelesfunestusFUMOZ|AFUN006623	AnophelesgambiaePEST|AGAP028076
3	3	0.33	AnophelesalbimanusSTECLA|AALB000691	AnophelesatroparvusEBRO|AATE011273	*	AnophelesgambiaePEST|AGAP008011
3	3	0.33	AnophelesalbimanusSTECLA|AALB000706	*	AnophelesfunestusFUMOZ|AFUN003818	AnophelesgambiaePEST|AGAP029505
3	3	0.33	AnophelesalbimanusSTECLA|AALB000728	*	AnophelesfunestusFUMOZ|AFUN003842	AnophelesgambiaePEST|AGAP009615
3	3	0.33	AnophelesalbimanusSTECLA|AALB000729	*	AnophelesfunestusFUMOZ|AFUN003843	AnophelesgambiaePEST|AGAP009616
3	3	0.33	AnophelesalbimanusSTECLA|AALB000850	*	AnophelesfunestusFUMOZ|AFUN022318	AnophelesgambiaePEST|AGAP008970
3	3	0.33	AnophelesalbimanusSTECLA|AALB000851	*	AnophelesfunestusFUMOZ|AFUN011645	AnophelesgambiaePEST|AGAP008974
3	3	0.33	AnophelesalbimanusSTECLA|AALB000895	*	AnophelesfunestusFUMOZ|AFUN010705	AnophelesgambiaePEST|AGAP010007
3	3	0.33	AnophelesalbimanusSTECLA|AALB000906	*	AnophelesfunestusFUMOZ|AFUN006599	AnophelesgambiaePEST|AGAP008653
3	3	0.33	AnophelesalbimanusSTECLA|AALB000908	*	AnophelesfunestusFUMOZ|AFUN006597	AnophelesgambiaePEST|AGAP008655
3	3	0.33	AnophelesalbimanusSTECLA|AALB000923	*	AnophelesfunestusFUMOZ|AFUN006582	AnophelesgambiaePEST|AGAP028050
3	3	0.33	AnophelesalbimanusSTECLA|AALB000929	*	AnophelesfunestusFUMOZ|AFUN006577	AnophelesgambiaePEST|AGAP008683
3	3	0.33	AnophelesalbimanusSTECLA|AALB000937	*	AnophelesfunestusFUMOZ|AFUN002286	AnophelesgambiaePEST|AGAP008693
3	3	0.33	AnophelesalbimanusSTECLA|AALB000940	AnophelesatroparvusEBRO|AATE012458	AnophelesfunestusFUMOZ|AFUN002283	*
3	3	0.33	AnophelesalbimanusSTECLA|AALB001008	*	AnophelesfunestusFUMOZ|AFUN004348	AnophelesgambiaePEST|AGAP008397
3	3	0.33	AnophelesalbimanusSTECLA|AALB001015	*	AnophelesfunestusFUMOZ|AFUN004354	AnophelesgambiaePEST|AGAP008404
3	3	0.33	AnophelesalbimanusSTECLA|AALB001049	*	AnophelesfunestusFUMOZ|AFUN006102	AnophelesgambiaePEST|AGAP029210
3	3	0.33	AnophelesalbimanusSTECLA|AALB001061	*	AnophelesfunestusFUMOZ|AFUN019548	AnophelesgambiaePEST|AGAP009045
3	3	0.33	AnophelesalbimanusSTECLA|AALB001082	*	AnophelesfunestusFUMOZ|AFUN000932	AnophelesgambiaePEST|AGAP008753
3	3	0.33	AnophelesalbimanusSTECLA|AALB001090	*	AnophelesfunestusFUMOZ|AFUN000923	AnophelesgambiaePEST|AGAP008747
3	3	0.33	AnophelesalbimanusSTECLA|AALB001123	*	AnophelesfunestusFUMOZ|AFUN019294	AnophelesgambiaePEST|AGAP008922
3	3	0.33	AnophelesalbimanusSTECLA|AALB001131	*	AnophelesfunestusFUMOZ|AFUN019888	AnophelesgambiaePEST|AGAP008919
3	3	0.33	AnophelesalbimanusSTECLA|AALB001161	*	AnophelesfunestusFUMOZ|AFUN010328	AnophelesgambiaePEST|AGAP007821
3	3	0.33	AnophelesalbimanusSTECLA|AALB001163	*	AnophelesfunestusFUMOZ|AFUN022169	AnophelesgambiaePEST|AGAP007818
3	3	0.33	AnophelesalbimanusSTECLA|AALB001202	*	AnophelesfunestusFUMOZ|AFUN010601	AnophelesgambiaePEST|AGAP009030
3	3	0.33	AnophelesalbimanusSTECLA|AALB001220	*	AnophelesfunestusFUMOZ|AFUN016123	AnophelesgambiaePEST|AGAP010385
3	3	0.33	AnophelesalbimanusSTECLA|AALB001221	*	AnophelesfunestusFUMOZ|AFUN016413	AnophelesgambiaePEST|AGAP010384
3	3	0.33	AnophelesalbimanusSTECLA|AALB001226	*	AnophelesfunestusFUMOZ|AFUN002648	AnophelesgambiaePEST|AGAP010379
3	3	0.33	AnophelesalbimanusSTECLA|AALB001227	*	AnophelesfunestusFUMOZ|AFUN002649	AnophelesgambiaePEST|AGAP010377
3	3	0.33	AnophelesalbimanusSTECLA|AALB001233	*	AnophelesfunestusFUMOZ|AFUN002655	AnophelesgambiaePEST|AGAP010372
3	3	0.33	AnophelesalbimanusSTECLA|AALB001234	*	AnophelesfunestusFUMOZ|AFUN002656	AnophelesgambiaePEST|AGAP010371
3	3	0.33	AnophelesalbimanusSTECLA|AALB001235	*	AnophelesfunestusFUMOZ|AFUN002657	AnophelesgambiaePEST|AGAP010370
3	3	0.33	AnophelesalbimanusSTECLA|AALB001240	*	AnophelesfunestusFUMOZ|AFUN018881	AnophelesgambiaePEST|AGAP010365
3	3	0.33	AnophelesalbimanusSTECLA|AALB001241	*	AnophelesfunestusFUMOZ|AFUN002663	AnophelesgambiaePEST|AGAP010364
3	3	0.33	AnophelesalbimanusSTECLA|AALB001242	*	AnophelesfunestusFUMOZ|AFUN002664	AnophelesgambiaePEST|AGAP010363
3	3	0.33	AnophelesalbimanusSTECLA|AALB001244	*	AnophelesfunestusFUMOZ|AFUN016124	AnophelesgambiaePEST|AGAP029283
3	3	0.33	AnophelesalbimanusSTECLA|AALB001252	*	AnophelesfunestusFUMOZ|AFUN018551	AnophelesgambiaePEST|AGAP010352
3	3	0.33	AnophelesalbimanusSTECLA|AALB001254	*	AnophelesfunestusFUMOZ|AFUN002676	AnophelesgambiaePEST|AGAP010350
3	3	0.33	AnophelesalbimanusSTECLA|AALB001285	*	AnophelesfunestusFUMOZ|AFUN002226	AnophelesgambiaePEST|AGAP010177
3	3	0.33	AnophelesalbimanusSTECLA|AALB001290	*	AnophelesfunestusFUMOZ|AFUN002225	AnophelesgambiaePEST|AGAP010176
3	3	0.33	AnophelesalbimanusSTECLA|AALB001296	*	AnophelesfunestusFUMOZ|AFUN020966	AnophelesgambiaePEST|AGAP008265
3	3	0.33	AnophelesalbimanusSTECLA|AALB001311	*	AnophelesfunestusFUMOZ|AFUN007411	AnophelesgambiaePEST|AGAP008289
3	3	0.33	AnophelesalbimanusSTECLA|AALB001321	*	AnophelesfunestusFUMOZ|AFUN005414	AnophelesgambiaePEST|AGAP009652
3	3	0.33	AnophelesalbimanusSTECLA|AALB001336	*	AnophelesfunestusFUMOZ|AFUN019420	AnophelesgambiaePEST|AGAP029104
3	3	0.33	AnophelesalbimanusSTECLA|AALB001337	*	AnophelesfunestusFUMOZ|AFUN008231	AnophelesgambiaePEST|AGAP029878
3	3	0.33	AnophelesalbimanusSTECLA|AALB001348	*	AnophelesfunestusFUMOZ|AFUN019774	AnophelesgambiaePEST|AGAP009556
3	3	0.33	AnophelesalbimanusSTECLA|AALB001350	*	AnophelesfunestusFUMOZ|AFUN021346	AnophelesgambiaePEST|AGAP007862
3	3	0.33	AnophelesalbimanusSTECLA|AALB001355	*	AnophelesfunestusFUMOZ|AFUN020563	AnophelesgambiaePEST|AGAP007867
3	3	0.33	AnophelesalbimanusSTECLA|AALB001366	*	AnophelesfunestusFUMOZ|AFUN003601	AnophelesgambiaePEST|AGAP007912
3	3	0.33	AnophelesalbimanusSTECLA|AALB001372	*	AnophelesfunestusFUMOZ|AFUN003608	AnophelesgambiaePEST|AGAP007903
3	3	0.33	AnophelesalbimanusSTECLA|AALB001375	*	AnophelesfunestusFUMOZ|AFUN003611	AnophelesgambiaePEST|AGAP007901
3	3	0.33	AnophelesalbimanusSTECLA|AALB001378	*	AnophelesfunestusFUMOZ|AFUN003614	AnophelesgambiaePEST|AGAP007897
3	3	0.33	AnophelesalbimanusSTECLA|AALB001383	*	AnophelesfunestusFUMOZ|AFUN010314	AnophelesgambiaePEST|AGAP007950
3	3	0.33	AnophelesalbimanusSTECLA|AALB001402	*	AnophelesfunestusFUMOZ|AFUN003580	AnophelesgambiaePEST|AGAP029235
3	3	0.33	AnophelesalbimanusSTECLA|AALB001408	*	AnophelesfunestusFUMOZ|AFUN003590	AnophelesgambiaePEST|AGAP028055
3	3	0.33	AnophelesalbimanusSTECLA|AALB001412	*	AnophelesfunestusFUMOZ|AFUN003594	AnophelesgambiaePEST|AGAP007919
3	3	0.33	AnophelesalbimanusSTECLA|AALB001418	*	AnophelesfunestusFUMOZ|AFUN003599	AnophelesgambiaePEST|AGAP007915
3	3	0.33	AnophelesalbimanusSTECLA|AALB001421	*	AnophelesfunestusFUMOZ|AFUN003628	AnophelesgambiaePEST|AGAP007883
3	3	0.33	AnophelesalbimanusSTECLA|AALB001432	*	AnophelesfunestusFUMOZ|AFUN001764	AnophelesgambiaePEST|AGAP009204
3	3	0.33	AnophelesalbimanusSTECLA|AALB001450	*	AnophelesfunestusFUMOZ|AFUN020043	AnophelesgambiaePEST|AGAP009276
3	3	0.33	AnophelesalbimanusSTECLA|AALB001475	*	AnophelesfunestusFUMOZ|AFUN019567	AnophelesgambiaePEST|AGAP028019
3	3	0.33	AnophelesalbimanusSTECLA|AALB001491	*	AnophelesfunestusFUMOZ|AFUN011830	AnophelesgambiaePEST|AGAP008114
3	3	0.33	AnophelesalbimanusSTECLA|AALB001541	*	AnophelesfunestusFUMOZ|AFUN007397	AnophelesgambiaePEST|AGAP008308
3	3	0.33	AnophelesalbimanusSTECLA|AALB001547	*	AnophelesfunestusFUMOZ|AFUN016446	AnophelesgambiaePEST|AGAP008301
3	3	0.33	AnophelesalbimanusSTECLA|AALB001559	AnophelesatroparvusEBRO|AATE008291	*	AnophelesgambiaePEST|AGAP008951
3	3	0.33	AnophelesalbimanusSTECLA|AALB001579	*	AnophelesfunestusFUMOZ|AFUN020419	AnophelesgambiaePEST|AGAP009348
3	3	0.33	AnophelesalbimanusSTECLA|AALB001597	*	AnophelesfunestusFUMOZ|AFUN010718	AnophelesgambiaePEST|AGAP009992
3	3	0.33	AnophelesalbimanusSTECLA|AALB001611	*	AnophelesfunestusFUMOZ|AFUN015931	AnophelesgambiaePEST|AGAP009490
3	3	0.33	AnophelesalbimanusSTECLA|AALB001638	*	AnophelesfunestusFUMOZ|AFUN005255	AnophelesgambiaePEST|AGAP009458
3	3	0.33	AnophelesalbimanusSTECLA|AALB001646	*	AnophelesfunestusFUMOZ|AFUN005247	AnophelesgambiaePEST|AGAP009446
3	3	0.33	AnophelesalbimanusSTECLA|AALB001647	*	AnophelesfunestusFUMOZ|AFUN005246	AnophelesgambiaePEST|AGAP009445
3	3	0.33	AnophelesalbimanusSTECLA|AALB001649	*	AnophelesfunestusFUMOZ|AFUN005243	AnophelesgambiaePEST|AGAP009442
3	3	0.33	AnophelesalbimanusSTECLA|AALB001655	*	AnophelesfunestusFUMOZ|AFUN005238	AnophelesgambiaePEST|AGAP009434
3	3	0.33	AnophelesalbimanusSTECLA|AALB001670	AnophelesatroparvusEBRO|AATE007927	AnophelesfunestusFUMOZ|AFUN006197	*
3	3	0.33	AnophelesalbimanusSTECLA|AALB001702	AnophelesatroparvusEBRO|AATE000344	AnophelesfunestusFUMOZ|AFUN006906	*
3	3	0.33	AnophelesalbimanusSTECLA|AALB001715	*	AnophelesfunestusFUMOZ|AFUN002911	AnophelesgambiaePEST|AGAP028187
3	3	0.33	AnophelesalbimanusSTECLA|AALB001733	*	AnophelesfunestusFUMOZ|AFUN005177	AnophelesgambiaePEST|AGAP008412
3	3	0.33	AnophelesalbimanusSTECLA|AALB001745	*	AnophelesfunestusFUMOZ|AFUN020529	AnophelesgambiaePEST|AGAP028190
3	3	0.33	AnophelesalbimanusSTECLA|AALB001753	*	AnophelesfunestusFUMOZ|AFUN008944	AnophelesgambiaePEST|AGAP008435
3	3	0.33	AnophelesalbimanusSTECLA|AALB001803	AnophelesatroparvusEBRO|AATE001459	AnophelesfunestusFUMOZ|AFUN020700	*
3	3	0.33	AnophelesalbimanusSTECLA|AALB001848	*	AnophelesfunestusFUMOZ|AFUN001165	AnophelesgambiaePEST|AGAP008202
3	3	0.33	AnophelesalbimanusSTECLA|AALB001857	*	AnophelesfunestusFUMOZ|AFUN020631	AnophelesgambiaePEST|AGAP029509
3	3	0.33	AnophelesalbimanusSTECLA|AALB001883	AnophelesatroparvusEBRO|AATE020640	AnophelesfunestusFUMOZ|AFUN005397	*
3	3	0.33	AnophelesalbimanusSTECLA|AALB001888	AnophelesatroparvusEBRO|AATE004337	AnophelesfunestusFUMOZ|AFUN005639	*
3	3	0.33	AnophelesalbimanusSTECLA|AALB001903	AnophelesatroparvusEBRO|AATE020874	*	AnophelesgambiaePEST|AGAP007846
3	3	0.33	AnophelesalbimanusSTECLA|AALB001919	*	AnophelesfunestusFUMOZ|AFUN003793	AnophelesgambiaePEST|AGAP008040
3	3	0.33	AnophelesalbimanusSTECLA|AALB001931	*	AnophelesfunestusFUMOZ|AFUN003779	AnophelesgambiaePEST|AGAP008027
3	3	0.33	AnophelesalbimanusSTECLA|AALB001949	*	AnophelesfunestusFUMOZ|AFUN003299	AnophelesgambiaePEST|AGAP009347
3	3	0.33	AnophelesalbimanusSTECLA|AALB001959	*	AnophelesfunestusFUMOZ|AFUN003307	AnophelesgambiaePEST|AGAP009334
3	3	0.33	AnophelesalbimanusSTECLA|AALB001963	*	AnophelesfunestusFUMOZ|AFUN020311	AnophelesgambiaePEST|AGAP009330
3	3	0.33	AnophelesalbimanusSTECLA|AALB001970	*	AnophelesfunestusFUMOZ|AFUN020638	AnophelesgambiaePEST|AGAP007743
3	3	0.33	AnophelesalbimanusSTECLA|AALB001985	*	AnophelesfunestusFUMOZ|AFUN019839	AnophelesgambiaePEST|AGAP013775
3	3	0.33	AnophelesalbimanusSTECLA|AALB001999	*	AnophelesfunestusFUMOZ|AFUN011874	AnophelesgambiaePEST|AGAP029425
3	3	0.33	AnophelesalbimanusSTECLA|AALB002020	*	AnophelesfunestusFUMOZ|AFUN009519	AnophelesgambiaePEST|AGAP008083
3	3	0.33	AnophelesalbimanusSTECLA|AALB002034	*	AnophelesfunestusFUMOZ|AFUN009503	AnophelesgambiaePEST|AGAP008062
3	3	0.33	AnophelesalbimanusSTECLA|AALB002067	*	AnophelesfunestusFUMOZ|AFUN020812	AnophelesgambiaePEST|AGAP029577
3	3	0.33	AnophelesalbimanusSTECLA|AALB002086	*	AnophelesfunestusFUMOZ|AFUN011410	AnophelesgambiaePEST|AGAP004163
3	3	0.33	AnophelesalbimanusSTECLA|AALB002088	*	AnophelesfunestusFUMOZ|AFUN011408	AnophelesgambiaePEST|AGAP004162
3	3	0.33	AnophelesalbimanusSTECLA|AALB002103	*	AnophelesfunestusFUMOZ|AFUN011272	AnophelesgambiaePEST|AGAP002332
3	3	0.33	AnophelesalbimanusSTECLA|AALB002178	*	AnophelesfunestusFUMOZ|AFUN008297	AnophelesgambiaePEST|AGAP013031
3	3	0.33	AnophelesalbimanusSTECLA|AALB002210	*	AnophelesfunestusFUMOZ|AFUN007984	AnophelesgambiaePEST|AGAP013085
3	3	0.33	AnophelesalbimanusSTECLA|AALB002215	*	AnophelesfunestusFUMOZ|AFUN007989	AnophelesgambiaePEST|AGAP001817
3	3	0.33	AnophelesalbimanusSTECLA|AALB002272	*	AnophelesfunestusFUMOZ|AFUN019486	AnophelesgambiaePEST|AGAP003554
3	3	0.33	AnophelesalbimanusSTECLA|AALB002273	*	AnophelesfunestusFUMOZ|AFUN011677	AnophelesgambiaePEST|AGAP003555
3	3	0.33	AnophelesalbimanusSTECLA|AALB002313	*	AnophelesfunestusFUMOZ|AFUN011616	AnophelesgambiaePEST|AGAP001356
3	3	0.33	AnophelesalbimanusSTECLA|AALB002374	*	AnophelesfunestusFUMOZ|AFUN022138	AnophelesgambiaePEST|AGAP002925
3	3	0.33	AnophelesalbimanusSTECLA|AALB002427	*	AnophelesfunestusFUMOZ|AFUN007861	AnophelesgambiaePEST|AGAP003043
3	3	0.33	AnophelesalbimanusSTECLA|AALB002432	*	AnophelesfunestusFUMOZ|AFUN011751	AnophelesgambiaePEST|AGAP001710
3	3	0.33	AnophelesalbimanusSTECLA|AALB002456	*	AnophelesfunestusFUMOZ|AFUN001637	AnophelesgambiaePEST|AGAP001593
3	3	0.33	AnophelesalbimanusSTECLA|AALB002465	*	AnophelesfunestusFUMOZ|AFUN001645	AnophelesgambiaePEST|AGAP001585
3	3	0.33	AnophelesalbimanusSTECLA|AALB002475	*	AnophelesfunestusFUMOZ|AFUN001655	AnophelesgambiaePEST|AGAP001569
3	3	0.33	AnophelesalbimanusSTECLA|AALB002476	*	AnophelesfunestusFUMOZ|AFUN001656	AnophelesgambiaePEST|AGAP001568
3	3	0.33	AnophelesalbimanusSTECLA|AALB002522	*	AnophelesfunestusFUMOZ|AFUN015829	AnophelesgambiaePEST|AGAP003544
3	3	0.33	AnophelesalbimanusSTECLA|AALB002533	*	AnophelesfunestusFUMOZ|AFUN002418	AnophelesgambiaePEST|AGAP003533
3	3	0.33	AnophelesalbimanusSTECLA|AALB002536	*	AnophelesfunestusFUMOZ|AFUN002414	AnophelesgambiaePEST|AGAP003530
3	3	0.33	AnophelesalbimanusSTECLA|AALB002543	*	AnophelesfunestusFUMOZ|AFUN005489	AnophelesgambiaePEST|AGAP002491
