gene_id	family
AnophelesalbimanusSTECLA|AALB006544	OG6136744
AnophelesatroparvusEBRO|AATE004697	OG6136744
AnophelesfunestusFUMOZ|AFUN000194	OG6136744
AnophelesgambiaePEST|AGAP000035	OG6136744
AnophelesalbimanusSTECLA|AALB006597	OG6136748
AnophelesatroparvusEBRO|AATE006763	OG6136748
AnophelesatroparvusEBRO|AATE020602	OG6136748
AnophelesalbimanusSTECLA|AALB006323	OG6136756
AnophelesatroparvusEBRO|AATE017737	OG6136756
AnophelesgambiaePEST|AGAP000726	OG6136756
AnophelesatroparvusEBRO|AATE002828	OG6136764
AnophelesfunestusFUMOZ|AFUN019939	OG6136764
AnophelesgambiaePEST|AGAP013055	OG6136764
AnophelesalbimanusSTECLA|AALB015759	OG6136765
AnophelesfunestusFUMOZ|AFUN006981	OG6136765
AnophelesgambiaePEST|AGAP000745	OG6136765
AnophelesalbimanusSTECLA|AALB006811	OG6136767
AnophelesfunestusFUMOZ|AFUN007566	OG6136767
AnophelesgambiaePEST|AGAP028655	OG6136767
AnophelesalbimanusSTECLA|AALB014592	OG6136772
AnophelesalbimanusSTECLA|AALB006635	OG6136806
AnophelesatroparvusEBRO|AATE016997	OG6136806
AnophelesfunestusFUMOZ|AFUN011563	OG6136806
AnophelesgambiaePEST|AGAP000074	OG6136806
AnophelesalbimanusSTECLA|AALB016574	OG6136811
AnophelesalbimanusSTECLA|AALB016573	OG6136811
AnophelesatroparvusEBRO|AATE005408	OG6136811
AnophelesfunestusFUMOZ|AFUN011597	OG6136811
AnophelesgambiaePEST|AGAP000711	OG6136811
AnophelesalbimanusSTECLA|AALB003287	OG6137881
AnophelesatroparvusEBRO|AATE001431	OG6137881
AnophelesfunestusFUMOZ|AFUN007553	OG6137881
AnophelesgambiaePEST|AGAP000822	OG6137881
AnophelesalbimanusSTECLA|AALB006680	OG6137882
AnophelesatroparvusEBRO|AATE017443	OG6137882
AnophelesfunestusFUMOZ|AFUN000232	OG6137882
AnophelesgambiaePEST|AGAP000854	OG6137882
AnophelesgambiaePEST|AGAP013534	OG6137884
AnophelesgambiaePEST|AGAP013002	OG6137884
AnophelesgambiaePEST|AGAP000976	OG6137884
AnophelesgambiaePEST|AGAP013312	OG6137884
AnophelesgambiaePEST|AGAP012998	OG6137936
AnophelesgambiaePEST|AGAP013104	OG6137936
AnophelesgambiaePEST|AGAP013235	OG6137936
AnophelesgambiaePEST|AGAP013444	OG6137936
AnophelesgambiaePEST|AGAP013428	OG6137936
AnophelesalbimanusSTECLA|AALB006621	OG6138134
AnophelesalbimanusSTECLA|AALB006619	OG6138134
AnophelesatroparvusEBRO|AATE016560	OG6138134
AnophelesalbimanusSTECLA|AALB006389	OG6139288
AnophelesatroparvusEBRO|AATE019759	OG6140605
AnophelesfunestusFUMOZ|AFUN020550	OG6140605
AnophelesalbimanusSTECLA|AALB006663	OG6141871
AnophelesatroparvusEBRO|AATE007603	OG6141871
AnophelesfunestusFUMOZ|AFUN000251	OG6141871
AnophelesgambiaePEST|AGAP000874	OG6141871
AnophelesfunestusFUMOZ|AFUN006995	OG6141906
AnophelesgambiaePEST|AGAP000734	OG6141906
AnophelesalbimanusSTECLA|AALB006351	OG6141913
AnophelesatroparvusEBRO|AATE014256	OG6141913
AnophelesatroparvusEBRO|AATE005200	OG6141913
AnophelesfunestusFUMOZ|AFUN011578	OG6141913
AnophelesgambiaePEST|AGAP000058	OG6141913
AnophelesatroparvusEBRO|AATE005714	OG6141923
AnophelesalbimanusSTECLA|AALB006577	OG6141938
AnophelesatroparvusEBRO|AATE010215	OG6141938
AnophelesfunestusFUMOZ|AFUN007598	OG6141938
AnophelesgambiaePEST|AGAP013275	OG6141938
AnophelesalbimanusSTECLA|AALB006520	OG6141940
AnophelesatroparvusEBRO|AATE017541	OG6141940
AnophelesfunestusFUMOZ|AFUN020378	OG6141940
AnophelesgambiaePEST|AGAP013158	OG6141940
AnophelesalbimanusSTECLA|AALB006369	OG6141943
AnophelesatroparvusEBRO|AATE003451	OG6141943
AnophelesfunestusFUMOZ|AFUN000268	OG6141943
AnophelesgambiaePEST|AGAP000356	OG6141943
AnophelesalbimanusSTECLA|AALB006287	OG6142035
AnophelesatroparvusEBRO|AATE000629	OG6142035
AnophelesfunestusFUMOZ|AFUN002138	OG6142035
AnophelesgambiaePEST|AGAP000183	OG6142035
AnophelesalbimanusSTECLA|AALB015953	OG6142078
AnophelesatroparvusEBRO|AATE014142	OG6142078
AnophelesfunestusFUMOZ|AFUN002154	OG6142078
AnophelesgambiaePEST|AGAP000166	OG6142078
AnophelesfunestusFUMOZ|AFUN019846	OG6142079
AnophelesgambiaePEST|AGAP000168	OG6142079
AnophelesatroparvusEBRO|AATE003173	OG6142123
AnophelesfunestusFUMOZ|AFUN003908	OG6142123
AnophelesgambiaePEST|AGAP029441	OG6142123
AnophelesatroparvusEBRO|AATE004325	OG6142245
AnophelesalbimanusSTECLA|AALB006466	OG6142255
AnophelesatroparvusEBRO|AATE009380	OG6142255
AnophelesfunestusFUMOZ|AFUN006982	OG6142255
AnophelesgambiaePEST|AGAP000744	OG6142255
AnophelesatroparvusEBRO|AATE005950	OG6142273
AnophelesfunestusFUMOZ|AFUN022134	OG6142273
AnophelesgambiaePEST|AGAP000572	OG6142273
AnophelesalbimanusSTECLA|AALB006478	OG6142298
AnophelesatroparvusEBRO|AATE016662	OG6142298
AnophelesfunestusFUMOZ|AFUN006246	OG6142298
AnophelesgambiaePEST|AGAP000785	OG6142298
AnophelesatroparvusEBRO|AATE001938	OG6142321
AnophelesfunestusFUMOZ|AFUN005700	OG6142321
AnophelesgambiaePEST|AGAP001044	OG6142321
AnophelesalbimanusSTECLA|AALB006401	OG6142325
AnophelesatroparvusEBRO|AATE002008	OG6142325
AnophelesalbimanusSTECLA|AALB006528	OG6142327
AnophelesatroparvusEBRO|AATE016009	OG6142327
AnophelesfunestusFUMOZ|AFUN004701	OG6142327
AnophelesgambiaePEST|AGAP013348	OG6142327
AnophelesatroparvusEBRO|AATE002005	OG6142378
AnophelesalbimanusSTECLA|AALB006900	OG6142381
AnophelesatroparvusEBRO|AATE014271	OG6142381
AnophelesfunestusFUMOZ|AFUN005758	OG6142381
AnophelesgambiaePEST|AGAP013258	OG6142381
AnophelesatroparvusEBRO|AATE005857	OG6142421
AnophelesfunestusFUMOZ|AFUN002119	OG6142421
AnophelesgambiaePEST|AGAP000996	OG6142421
AnophelesalbimanusSTECLA|AALB006622	OG6142454
AnophelesfunestusFUMOZ|AFUN020484	OG6142454
AnophelesalbimanusSTECLA|AALB006664	OG6142480
AnophelesatroparvusEBRO|AATE000335	OG6142480
AnophelesatroparvusEBRO|AATE018011	OG6142480
AnophelesfunestusFUMOZ|AFUN000252	OG6142480
AnophelesgambiaePEST|AGAP000875	OG6142480
AnophelesalbimanusSTECLA|AALB006289	OG6142484
AnophelesatroparvusEBRO|AATE018084	OG6142484
AnophelesfunestusFUMOZ|AFUN005588	OG6142484
AnophelesgambiaePEST|AGAP000762	OG6142484
AnophelesalbimanusSTECLA|AALB006725	OG6142795
AnophelesatroparvusEBRO|AATE013018	OG6142795
AnophelesfunestusFUMOZ|AFUN007300	OG6142795
AnophelesgambiaePEST|AGAP000323	OG6142795
AnophelesalbimanusSTECLA|AALB007669	OG6143239
AnophelesgambiaePEST|AGAP000817	OG6143897
AnophelesgambiaePEST|AGAP000816	OG6143897
AnophelesgambiaePEST|AGAP013173	OG6143897
AnophelesgambiaePEST|AGAP013424	OG6143897
AnophelesgambiaePEST|AGAP012997	OG6143897
AnophelesgambiaePEST|AGAP000917	OG6143898
AnophelesgambiaePEST|AGAP000921	OG6143898
AnophelesalbimanusSTECLA|AALB006688	OG6143900
AnophelesatroparvusEBRO|AATE012424	OG6143900
AnophelesgambiaePEST|AGAP001087	OG6143901
AnophelesfunestusFUMOZ|AFUN000812	OG6143932
AnophelesfunestusFUMOZ|AFUN005682	OG6143932
AnophelesfunestusFUMOZ|AFUN005683	OG6143932
AnophelesgambiaePEST|AGAP029437	OG6143932
AnophelesalbimanusSTECLA|AALB007692	OG6143969
AnophelesfunestusFUMOZ|AFUN010406	OG6143969
AnophelesgambiaePEST|AGAP013435	OG6143969
AnophelesalbimanusSTECLA|AALB006608	OG6150675
AnophelesatroparvusEBRO|AATE011983	OG6150675
AnophelesfunestusFUMOZ|AFUN004688	OG6150675
AnophelesgambiaePEST|AGAP000046	OG6150675
AnophelesalbimanusSTECLA|AALB006606	OG6150721
AnophelesatroparvusEBRO|AATE019620	OG6150721
AnophelesfunestusFUMOZ|AFUN020338	OG6150721
AnophelesgambiaePEST|AGAP001073	OG6150721
AnophelesalbimanusSTECLA|AALB006530	OG6150740
AnophelesatroparvusEBRO|AATE011508	OG6150740
AnophelesfunestusFUMOZ|AFUN004703	OG6150740
AnophelesgambiaePEST|AGAP000603	OG6150740
AnophelesalbimanusSTECLA|AALB007698	OG6150742
AnophelesatroparvusEBRO|AATE003086	OG6150742
AnophelesfunestusFUMOZ|AFUN000261	OG6150742
AnophelesgambiaePEST|AGAP000250	OG6150742
AnophelesalbimanusSTECLA|AALB006885	OG6150799
AnophelesatroparvusEBRO|AATE020350	OG6150799
AnophelesfunestusFUMOZ|AFUN021859	OG6150799
AnophelesfunestusFUMOZ|AFUN021860	OG6150799
AnophelesgambiaePEST|AGAP001011	OG6150799
AnophelesalbimanusSTECLA|AALB006650	OG6150815
AnophelesfunestusFUMOZ|AFUN002844	OG6150815
AnophelesgambiaePEST|AGAP000520	OG6150815
AnophelesalbimanusSTECLA|AALB007770	OG6150846
AnophelesatroparvusEBRO|AATE016320	OG6150846
AnophelesfunestusFUMOZ|AFUN000704	OG6150846
AnophelesgambiaePEST|AGAP000724	OG6150846
AnophelesalbimanusSTECLA|AALB015835	OG6150892
AnophelesatroparvusEBRO|AATE021824	OG6150892
AnophelesfunestusFUMOZ|AFUN002157	OG6150892
AnophelesgambiaePEST|AGAP000163	OG6150892
AnophelesalbimanusSTECLA|AALB003324	OG6150894
AnophelesatroparvusEBRO|AATE002125	OG6150894
AnophelesfunestusFUMOZ|AFUN006063	OG6150894
AnophelesgambiaePEST|AGAP000940	OG6150894
AnophelesalbimanusSTECLA|AALB006740	OG6150917
AnophelesalbimanusSTECLA|AALB006738	OG6150917
AnophelesatroparvusEBRO|AATE012791	OG6150917
AnophelesatroparvusEBRO|AATE012485	OG6150917
AnophelesfunestusFUMOZ|AFUN020143	OG6150917
AnophelesgambiaePEST|AGAP029488	OG6150917
AnophelesalbimanusSTECLA|AALB003704	OG6150947
AnophelesatroparvusEBRO|AATE013140	OG6150947
AnophelesfunestusFUMOZ|AFUN007355	OG6150947
AnophelesgambiaePEST|AGAP000290	OG6150947
AnophelesalbimanusSTECLA|AALB006915	OG6151000
AnophelesfunestusFUMOZ|AFUN005804	OG6151000
AnophelesgambiaePEST|AGAP000475	OG6151000
AnophelesalbimanusSTECLA|AALB014324	OG6151004
AnophelesfunestusFUMOZ|AFUN008150	OG6151004
AnophelesgambiaePEST|AGAP000497	OG6151004
AnophelesatroparvusEBRO|AATE003340	OG6151044
AnophelesfunestusFUMOZ|AFUN011448	OG6151044
AnophelesgambiaePEST|AGAP000676	OG6151044
AnophelesalbimanusSTECLA|AALB006720	OG6151074
AnophelesatroparvusEBRO|AATE010080	OG6151074
AnophelesfunestusFUMOZ|AFUN003864	OG6151074
AnophelesgambiaePEST|AGAP000341	OG6151074
AnophelesfunestusFUMOZ|AFUN006821	OG6151083
AnophelesfunestusFUMOZ|AFUN022136	OG6151089
AnophelesalbimanusSTECLA|AALB016576	OG6151102
AnophelesatroparvusEBRO|AATE000947	OG6151102
AnophelesfunestusFUMOZ|AFUN007313	OG6151102
AnophelesgambiaePEST|AGAP000330	OG6151102
AnophelesalbimanusSTECLA|AALB007687	OG6151124
AnophelesatroparvusEBRO|AATE013974	OG6151124
AnophelesfunestusFUMOZ|AFUN001748	OG6151124
AnophelesgambiaePEST|AGAP000085	OG6151124
AnophelesalbimanusSTECLA|AALB006387	OG6151144
AnophelesatroparvusEBRO|AATE018677	OG6151144
AnophelesfunestusFUMOZ|AFUN011601	OG6151144
AnophelesgambiaePEST|AGAP013172	OG6151144
AnophelesalbimanusSTECLA|AALB006714	OG6151178
AnophelesalbimanusSTECLA|AALB006713	OG6151178
AnophelesfunestusFUMOZ|AFUN011446	OG6151178
AnophelesgambiaePEST|AGAP000674	OG6151178
AnophelesalbimanusSTECLA|AALB006914	OG6151205
AnophelesatroparvusEBRO|AATE017027	OG6151205
AnophelesalbimanusSTECLA|AALB006823	OG6151237
AnophelesatroparvusEBRO|AATE011455	OG6151237
AnophelesfunestusFUMOZ|AFUN006681	OG6151237
AnophelesgambiaePEST|AGAP012964	OG6151237
AnophelesalbimanusSTECLA|AALB003309	OG6151243
AnophelesatroparvusEBRO|AATE020481	OG6151243
AnophelesfunestusFUMOZ|AFUN019821	OG6151243
AnophelesgambiaePEST|AGAP013181	OG6151243
AnophelesalbimanusSTECLA|AALB006507	OG6151341
AnophelesatroparvusEBRO|AATE014541	OG6151341
AnophelesfunestusFUMOZ|AFUN003899	OG6151341
AnophelesgambiaePEST|AGAP012975	OG6151341
AnophelesgambiaePEST|AGAP029935	OG6151688
AnophelesfunestusFUMOZ|AFUN008155	OG6153340
AnophelesfunestusFUMOZ|AFUN008153	OG6153340
AnophelesgambiaePEST|AGAP000493	OG6153340
AnophelesgambiaePEST|AGAP000494	OG6153340
AnophelesalbimanusSTECLA|AALB007626	OG6153341
AnophelesatroparvusEBRO|AATE014473	OG6153341
AnophelesfunestusFUMOZ|AFUN000238	OG6153341
AnophelesgambiaePEST|AGAP000858	OG6153341
AnophelesgambiaePEST|AGAP000916	OG6153342
AnophelesgambiaePEST|AGAP000918	OG6153342
AnophelesgambiaePEST|AGAP000919	OG6153342
AnophelesgambiaePEST|AGAP000920	OG6153342
AnophelesgambiaePEST|AGAP013064	OG6153343
AnophelesgambiaePEST|AGAP001078	OG6153343
AnophelesgambiaePEST|AGAP001079	OG6153343
AnophelesatroparvusEBRO|AATE013775	OG6153425
AnophelesfunestusFUMOZ|AFUN004692	OG6153425
AnophelesgambiaePEST|AGAP012954	OG6153425
AnophelesgambiaePEST|AGAP013043	OG6153429
AnophelesalbimanusSTECLA|AALB006313	OG6153440
AnophelesgambiaePEST|AGAP029244	OG6153440
AnophelesatroparvusEBRO|AATE003806	OG6153660
AnophelesfunestusFUMOZ|AFUN005679	OG6153738
AnophelesatroparvusEBRO|AATE006112	OG6156422
AnophelesatroparvusEBRO|AATE007956	OG6156652
AnophelesalbimanusSTECLA|AALB006764	OG6158833
AnophelesalbimanusSTECLA|AALB006560	OG6159038
AnophelesatroparvusEBRO|AATE010211	OG6162667
AnophelesfunestusFUMOZ|AFUN020640	OG6162667
AnophelesgambiaePEST|AGAP000690	OG6162667
AnophelesalbimanusSTECLA|AALB006947	OG6162719
AnophelesfunestusFUMOZ|AFUN011463	OG6162719
AnophelesgambiaePEST|AGAP000691	OG6162719
AnophelesgambiaePEST|AGAP000268	OG6162872
AnophelesatroparvusEBRO|AATE000357	OG6162893
AnophelesfunestusFUMOZ|AFUN019807	OG6162893
AnophelesfunestusFUMOZ|AFUN010387	OG6162893
AnophelesgambiaePEST|AGAP000108	OG6162893
AnophelesatroparvusEBRO|AATE005899	OG6162913
AnophelesfunestusFUMOZ|AFUN022135	OG6162913
AnophelesgambiaePEST|AGAP000571	OG6162913
AnophelesalbimanusSTECLA|AALB006642	OG6162964
AnophelesatroparvusEBRO|AATE015566	OG6162964
AnophelesfunestusFUMOZ|AFUN011571	OG6162964
AnophelesgambiaePEST|AGAP000066	OG6162964
AnophelesatroparvusEBRO|AATE005108	OG6162972
AnophelesalbimanusSTECLA|AALB006286	OG6162974
AnophelesatroparvusEBRO|AATE012360	OG6162974
AnophelesfunestusFUMOZ|AFUN002139	OG6162974
AnophelesgambiaePEST|AGAP000182	OG6162974
AnophelesalbimanusSTECLA|AALB006843	OG6163044
AnophelesatroparvusEBRO|AATE000800	OG6163044
AnophelesfunestusFUMOZ|AFUN011480	OG6163044
AnophelesgambiaePEST|AGAP000878	OG6163044
AnophelesalbimanusSTECLA|AALB003289	OG6163079
AnophelesatroparvusEBRO|AATE004025	OG6163079
AnophelesfunestusFUMOZ|AFUN020937	OG6163079
AnophelesgambiaePEST|AGAP013101	OG6163079
AnophelesalbimanusSTECLA|AALB006883	OG6163097
AnophelesfunestusFUMOZ|AFUN008093	OG6163097
AnophelesgambiaePEST|AGAP029477	OG6163097
AnophelesalbimanusSTECLA|AALB006686	OG6163098
AnophelesatroparvusEBRO|AATE004124	OG6163098
AnophelesfunestusFUMOZ|AFUN021863	OG6163098
AnophelesgambiaePEST|AGAP013251	OG6163098
AnophelesfunestusFUMOZ|AFUN002829	OG6163152
AnophelesgambiaePEST|AGAP013382	OG6163152
AnophelesatroparvusEBRO|AATE012600	OG6163158
AnophelesalbimanusSTECLA|AALB006913	OG6163186
AnophelesatroparvusEBRO|AATE011756	OG6163186
AnophelesfunestusFUMOZ|AFUN010437	OG6163186
AnophelesatroparvusEBRO|AATE006620	OG6163195
AnophelesalbimanusSTECLA|AALB006579	OG6163200
AnophelesatroparvusEBRO|AATE002978	OG6163200
AnophelesfunestusFUMOZ|AFUN002130	OG6163200
AnophelesgambiaePEST|AGAP000191	OG6163200
AnophelesatroparvusEBRO|AATE003583	OG6163203
AnophelesfunestusFUMOZ|AFUN000207	OG6163203
AnophelesalbimanusSTECLA|AALB016579	OG6163211
AnophelesfunestusFUMOZ|AFUN016215	OG6163211
AnophelesgambiaePEST|AGAP000987	OG6163211
AnophelesgambiaePEST|AGAP000741	OG6163315
AnophelesalbimanusSTECLA|AALB006429	OG6163370
AnophelesfunestusFUMOZ|AFUN010413	OG6163370
AnophelesgambiaePEST|AGAP000131	OG6163370
AnophelesalbimanusSTECLA|AALB016578	OG6163379
AnophelesfunestusFUMOZ|AFUN016216	OG6163379
AnophelesgambiaePEST|AGAP000988	OG6163379
AnophelesalbimanusSTECLA|AALB007709	OG6163440
AnophelesatroparvusEBRO|AATE013972	OG6163440
AnophelesfunestusFUMOZ|AFUN008164	OG6163440
AnophelesgambiaePEST|AGAP000485	OG6163440
AnophelesalbimanusSTECLA|AALB006564	OG6163447
AnophelesatroparvusEBRO|AATE001099	OG6163447
AnophelesfunestusFUMOZ|AFUN003887	OG6163447
AnophelesgambiaePEST|AGAP000154	OG6163447
AnophelesalbimanusSTECLA|AALB006438	OG6163455
AnophelesfunestusFUMOZ|AFUN003866	OG6163455
AnophelesgambiaePEST|AGAP000339	OG6163455
AnophelesatroparvusEBRO|AATE012470	OG6163478
AnophelesgambiaePEST|AGAP000594	OG6163478
AnophelesalbimanusSTECLA|AALB006575	OG6163540
AnophelesatroparvusEBRO|AATE019877	OG6163540
AnophelesfunestusFUMOZ|AFUN005684	OG6163540
AnophelesgambiaePEST|AGAP000453	OG6163540
AnophelesatroparvusEBRO|AATE001081	OG6163584
AnophelesfunestusFUMOZ|AFUN020505	OG6163584
AnophelesgambiaePEST|AGAP012986	OG6163584
AnophelesalbimanusSTECLA|AALB006667	OG6163597
AnophelesatroparvusEBRO|AATE010715	OG6163597
AnophelesfunestusFUMOZ|AFUN000568	OG6163597
AnophelesalbimanusSTECLA|AALB006411	OG6163615
AnophelesfunestusFUMOZ|AFUN006841	OG6163615
AnophelesgambiaePEST|AGAP000420	OG6163615
AnophelesalbimanusSTECLA|AALB006750	OG6163646
AnophelesatroparvusEBRO|AATE016721	OG6163646
AnophelesfunestusFUMOZ|AFUN010163	OG6163646
AnophelesgambiaePEST|AGAP029439	OG6163646
AnophelesfunestusFUMOZ|AFUN002846	OG6163711
AnophelesgambiaePEST|AGAP000522	OG6163711
AnophelesatroparvusEBRO|AATE016267	OG6163712
AnophelesalbimanusSTECLA|AALB006274	OG6163747
AnophelesatroparvusEBRO|AATE021788	OG6163747
AnophelesfunestusFUMOZ|AFUN020699	OG6163747
AnophelesgambiaePEST|AGAP013154	OG6163747
AnophelesalbimanusSTECLA|AALB006822	OG6163783
AnophelesatroparvusEBRO|AATE000879	OG6163783
AnophelesfunestusFUMOZ|AFUN022133	OG6163783
AnophelesgambiaePEST|AGAP013413	OG6163783
AnophelesalbimanusSTECLA|AALB006521	OG6163787
AnophelesfunestusFUMOZ|AFUN003889	OG6163787
AnophelesgambiaePEST|AGAP000156	OG6163787
AnophelesalbimanusSTECLA|AALB006944	OG6163797
AnophelesatroparvusEBRO|AATE016801	OG6163797
AnophelesfunestusFUMOZ|AFUN011458	OG6163797
AnophelesgambiaePEST|AGAP000687	OG6163797
AnophelesalbimanusSTECLA|AALB006949	OG6163821
AnophelesatroparvusEBRO|AATE021906	OG6163821
AnophelesfunestusFUMOZ|AFUN011465	OG6163821
AnophelesgambiaePEST|AGAP000694	OG6163821
AnophelesalbimanusSTECLA|AALB006408	OG6166633
AnophelesatroparvusEBRO|AATE012091	OG6166633
AnophelesfunestusFUMOZ|AFUN019930	OG6166633
AnophelesgambiaePEST|AGAP000345	OG6166633
AnophelesgambiaePEST|AGAP000424	OG6166634
AnophelesgambiaePEST|AGAP013129	OG6166634
AnophelesgambiaePEST|AGAP000423	OG6166634
AnophelesalbimanusSTECLA|AALB007724	OG6166636
AnophelesfunestusFUMOZ|AFUN008174	OG6166636
AnophelesgambiaePEST|AGAP000657	OG6166636
AnophelesgambiaePEST|AGAP001072	OG6166638
AnophelesgambiaePEST|AGAP001089	OG6166639
AnophelesalbimanusSTECLA|AALB006736	OG6166798
AnophelesgambiaePEST|AGAP013440	OG6166798
AnophelesatroparvusEBRO|AATE007605	OG6167178
AnophelesatroparvusEBRO|AATE018689	OG6167406
AnophelesalbimanusSTECLA|AALB006511	OG6174545
AnophelesalbimanusSTECLA|AALB006605	OG6174581
AnophelesalbimanusSTECLA|AALB006761	OG6176107
AnophelesatroparvusEBRO|AATE014746	OG6176107
AnophelesalbimanusSTECLA|AALB006624	OG6183306
AnophelesatroparvusEBRO|AATE000851	OG6183306
AnophelesfunestusFUMOZ|AFUN005713	OG6183306
AnophelesgambiaePEST|AGAP000286	OG6183306
AnophelesalbimanusSTECLA|AALB006385	OG6183365
AnophelesatroparvusEBRO|AATE021787	OG6183365
AnophelesgambiaePEST|AGAP000714	OG6183365
AnophelesatroparvusEBRO|AATE000983	OG6183380
AnophelesgambiaePEST|AGAP000267	OG6183380
AnophelesalbimanusSTECLA|AALB006269	OG6183538
AnophelesatroparvusEBRO|AATE006542	OG6183604
AnophelesalbimanusSTECLA|AALB006862	OG6183605
AnophelesatroparvusEBRO|AATE005918	OG6183605
AnophelesfunestusFUMOZ|AFUN007346	OG6183605
AnophelesgambiaePEST|AGAP000299	OG6183605
AnophelesalbimanusSTECLA|AALB006753	OG6183607
AnophelesatroparvusEBRO|AATE014520	OG6183607
AnophelesfunestusFUMOZ|AFUN005610	OG6183607
AnophelesgambiaePEST|AGAP000538	OG6183607
AnophelesalbimanusSTECLA|AALB006465	OG6183687
AnophelesalbimanusSTECLA|AALB006325	OG6183698
AnophelesatroparvusEBRO|AATE017047	OG6183777
AnophelesgambiaePEST|AGAP013520	OG6183777
AnophelesalbimanusSTECLA|AALB003316	OG6183803
AnophelesatroparvusEBRO|AATE009218	OG6183803
AnophelesfunestusFUMOZ|AFUN005727	OG6183803
AnophelesgambiaePEST|AGAP013009	OG6183803
AnophelesfunestusFUMOZ|AFUN010634	OG6183836
AnophelesfunestusFUMOZ|AFUN010635	OG6183836
AnophelesatroparvusEBRO|AATE008803	OG6183887
AnophelesgambiaePEST|AGAP000294	OG6183887
AnophelesatroparvusEBRO|AATE014563	OG6183892
AnophelesalbimanusSTECLA|AALB003333	OG6183943
AnophelesatroparvusEBRO|AATE001433	OG6183943
AnophelesfunestusFUMOZ|AFUN006215	OG6183943
AnophelesgambiaePEST|AGAP013022	OG6183943
AnophelesalbimanusSTECLA|AALB006849	OG6183952
AnophelesfunestusFUMOZ|AFUN006227	OG6183952
AnophelesalbimanusSTECLA|AALB006281	OG6183989
AnophelesatroparvusEBRO|AATE001231	OG6183989
AnophelesfunestusFUMOZ|AFUN002144	OG6183989
AnophelesgambiaePEST|AGAP028653	OG6183989
AnophelesalbimanusSTECLA|AALB006819	OG6183995
AnophelesalbimanusSTECLA|AALB006670	OG6184039
AnophelesatroparvusEBRO|AATE018068	OG6184039
AnophelesfunestusFUMOZ|AFUN011468	OG6184039
AnophelesgambiaePEST|AGAP013084	OG6184039
AnophelesalbimanusSTECLA|AALB006407	OG6184055
AnophelesatroparvusEBRO|AATE005058	OG6184055
AnophelesfunestusFUMOZ|AFUN003856	OG6184055
AnophelesgambiaePEST|AGAP013397	OG6184055
AnophelesfunestusFUMOZ|AFUN021782	OG6184079
AnophelesgambiaePEST|AGAP000210	OG6184079
AnophelesalbimanusSTECLA|AALB016084	OG6184091
AnophelesfunestusFUMOZ|AFUN007567	OG6184091
AnophelesgambiaePEST|AGAP013506	OG6184091
AnophelesgambiaePEST|AGAP000071	OG6186985
AnophelesgambiaePEST|AGAP000075	OG6186986
AnophelesgambiaePEST|AGAP000133	OG6186988
AnophelesgambiaePEST|AGAP028652	OG6186988
AnophelesalbimanusSTECLA|AALB006647	OG6186989
AnophelesatroparvusEBRO|AATE010554	OG6186989
AnophelesalbimanusSTECLA|AALB006532	OG6186994
AnophelesatroparvusEBRO|AATE018249	OG6186994
AnophelesfunestusFUMOZ|AFUN004706	OG6186994
AnophelesgambiaePEST|AGAP000605	OG6186994
AnophelesgambiaePEST|AGAP000628	OG6186995
AnophelesgambiaePEST|AGAP013360	OG6186995
AnophelesalbimanusSTECLA|AALB003283	OG6186998
AnophelesfunestusFUMOZ|AFUN007549	OG6186998
AnophelesgambiaePEST|AGAP000818	OG6186998
AnophelesalbimanusSTECLA|AALB007790	OG6187056
AnophelesalbimanusSTECLA|AALB009740	OG6187058
AnophelesalbimanusSTECLA|AALB006585	OG6187197
AnophelesgambiaePEST|AGAP013046	OG6187197
AnophelesgambiaePEST|AGAP013306	OG6187211
AnophelesgambiaePEST|AGAP013422	OG6187211
AnophelesatroparvusEBRO|AATE018992	OG6187218
AnophelesalbimanusSTECLA|AALB006410	OG6187221
AnophelesatroparvusEBRO|AATE006470	OG6187221
AnophelesfunestusFUMOZ|AFUN003860	OG6187221
AnophelesgambiaePEST|AGAP013476	OG6187221
AnophelesgambiaePEST|AGAP013541	OG6187222
AnophelesalbimanusSTECLA|AALB006620	OG6187888
AnophelesalbimanusSTECLA|AALB006845	OG6201900
AnophelesatroparvusEBRO|AATE007559	OG6201900
AnophelesatroparvusEBRO|AATE004103	OG6201991
AnophelesalbimanusSTECLA|AALB006397	OG6202131
AnophelesatroparvusEBRO|AATE012687	OG6202131
AnophelesatroparvusEBRO|AATE011841	OG6212382
AnophelesatroparvusEBRO|AATE000661	OG6269596
AnophelesatroparvusEBRO|AATE005365	OG6277421
AnophelesgambiaePEST|AGAP029671	OG6315417
AnophelesgambiaePEST|AGAP000072	OG6315418
AnophelesalbimanusSTECLA|AALB014625	OG6315421
AnophelesatroparvusEBRO|AATE021907	OG6315421
AnophelesfunestusFUMOZ|AFUN015823	OG6315421
AnophelesgambiaePEST|AGAP000692	OG6315421
AnophelesgambiaePEST|AGAP013317	OG6315433
AnophelesatroparvusEBRO|AATE019641	OG6315469
AnophelesfunestusFUMOZ|AFUN005746	OG6315469
AnophelesgambiaePEST|AGAP013067	OG6315469
AnophelesgambiaePEST|AGAP000892	OG6315492
AnophelesatroparvusEBRO|AATE013005	OG6315495
AnophelesfunestusFUMOZ|AFUN011595	OG6315539
AnophelesgambiaePEST|AGAP000707	OG6315539
AnophelesfunestusFUMOZ|AFUN014245	OG6315557
AnophelesgambiaePEST|AGAP001034	OG6315574
