query_id	query_start	query_end	hit_accession	hit_id	hit_description	hit_start	hit_end	conditional_evalue	bitscore	family
AnophelesfunestusFUMOZ|AFUN000201	697	721	PF14445.10	Prok-RING_2	Prokaryotic RING finger family 2	4	29	0.0031	5.9	OG6128970
AnophelesatroparvusEBRO|AATE011830	292	333	PF17050.9	AIM5	Altered inheritance of mitochondria 5	1	39	0.0038	5.3	OG6128970
AnophelesalbimanusSTECLA|AALB006700	121	199	PF16028.9	SLC3A2_N	Solute carrier family 3 member 2 N-terminus	0	77	2.9e-39	120.5	OG6128971
AnophelesfunestusFUMOZ|AFUN000204	115	193	PF16028.9	SLC3A2_N	Solute carrier family 3 member 2 N-terminus	0	77	4.3e-38	116.7	OG6128971
AnophelesgambiaePEST|AGAP000022	113	191	PF16028.9	SLC3A2_N	Solute carrier family 3 member 2 N-terminus	0	77	5.7e-38	116.7	OG6128971
AnophelesalbimanusSTECLA|AALB006700	238	365	PF00128.28	Alpha-amylase	Alpha amylase, catalytic domain	50	179	2.4e-11	31.4	OG6128971
AnophelesfunestusFUMOZ|AFUN000204	234	359	PF00128.28	Alpha-amylase	Alpha amylase, catalytic domain	52	179	1.1e-20	62.0	OG6128971
AnophelesgambiaePEST|AGAP000022	233	358	PF00128.28	Alpha-amylase	Alpha amylase, catalytic domain	52	179	9.8e-20	59.4	OG6128971
AnophelesalbimanusSTECLA|AALB007660	126	266	PF00106.29	adh_short	short chain dehydrogenase	0	135	1.2e-24	76.6	OG6128985
AnophelesatroparvusEBRO|AATE007891	49	187	PF00106.29	adh_short	short chain dehydrogenase	0	136	6.7e-27	83.9	OG6128985
AnophelesfunestusFUMOZ|AFUN010400	49	187	PF00106.29	adh_short	short chain dehydrogenase	0	136	1.8000000000000002e-28	88.6	OG6128985
AnophelesgambiaePEST|AGAP013279	32	66	PF00106.29	adh_short	short chain dehydrogenase	103	136	4.3e-06	12.4	OG6128985
AnophelesalbimanusSTECLA|AALB006722	217	275	PF13855.10	LRR_8	Leucine rich repeat	1	60	1.9e-09	26.4	OG6129000
AnophelesfunestusFUMOZ|AFUN003865	205	264	PF13855.10	LRR_8	Leucine rich repeat	1	61	3.3e-15	44.7	OG6129000
AnophelesgambiaePEST|AGAP000340	205	264	PF13855.10	LRR_8	Leucine rich repeat	1	61	2.8e-14	41.7	OG6129000
AnophelesalbimanusSTECLA|AALB006722	468	482	PF19029.4	DUF883_C	DUF883 C-terminal glycine zipper region	11	25	0.0022	6.9	OG6129000
AnophelesgambiaePEST|AGAP000340	444	460	PF19029.4	DUF883_C	DUF883 C-terminal glycine zipper region	11	27	0.00031	9.4	OG6129000
AnophelesatroparvusEBRO|AATE011399	106	145	PF15868.9	MBF2	Transcription activator MBF2	51	90	8.2e-05	10.3	OG6129035
AnophelesfunestusFUMOZ|AFUN022132	78	167	PF15868.9	MBF2	Transcription activator MBF2	0	90	2.8e-21	62.1	OG6129035
AnophelesgambiaePEST|AGAP000570	79	168	PF15868.9	MBF2	Transcription activator MBF2	0	90	1.2e-19	56.9	OG6129035
AnophelesatroparvusEBRO|AATE011399	68	93	PF16193.9	AAA_assoc_2	AAA C-terminal domain	13	38	1e-05	13.0	OG6129035
AnophelesalbimanusSTECLA|AALB006405	58	66	PF08259.15	Periviscerokin	Periviscerokinin family	3	11	0.00011	9.8	OG6129046
AnophelesatroparvusEBRO|AATE013285	39	47	PF08259.15	Periviscerokin	Periviscerokinin family	3	11	0.00017	9.8	OG6129046
AnophelesfunestusFUMOZ|AFUN008419	48	56	PF08259.15	Periviscerokin	Periviscerokinin family	3	11	0.00011	9.9	OG6129046
AnophelesgambiaePEST|AGAP000347	47	55	PF08259.15	Periviscerokin	Periviscerokinin family	3	11	0.00022	9.8	OG6129046
AnophelesalbimanusSTECLA|AALB006405	160	176	PF05874.15	PBAN	Pheromone biosynthesis activating neuropeptide (PBAN)	29	45	2e-05	11.7	OG6129046
AnophelesatroparvusEBRO|AATE013285	140	156	PF05874.15	PBAN	Pheromone biosynthesis activating neuropeptide (PBAN)	29	45	4e-05	11.3	OG6129046
AnophelesgambiaePEST|AGAP000347	136	154	PF05874.15	PBAN	Pheromone biosynthesis activating neuropeptide (PBAN)	27	45	9.6e-06	13.7	OG6129046
AnophelesfunestusFUMOZ|AFUN006997	67	327	PF00083.28	Sugar_tr	Sugar (and other) transporter	44	276	2.6e-26	80.0	OG6129052
AnophelesgambiaePEST|AGAP000732	69	328	PF00083.28	Sugar_tr	Sugar (and other) transporter	44	275	4.7e-26	79.2	OG6129052
AnophelesalbimanusSTECLA|AALB006495	133	202	PF21361.1	Sina_ZnF	Sina, zinc finger	1	67	8e-13	37.2	OG6129057
AnophelesatroparvusEBRO|AATE010496	118	188	PF21361.1	Sina_ZnF	Sina, zinc finger	1	68	4.9e-15	44.3	OG6129057
AnophelesfunestusFUMOZ|AFUN005750	120	191	PF21361.1	Sina_ZnF	Sina, zinc finger	1	69	1.5e-13	40.2	OG6129057
AnophelesgambiaePEST|AGAP000377	126	196	PF21361.1	Sina_ZnF	Sina, zinc finger	1	68	1.8e-11	33.7	OG6129057
AnophelesalbimanusSTECLA|AALB007754	30	158	PF00853.23	Runt	Runt domain	1	129	1.9e-72	229.1	OG6129065
AnophelesatroparvusEBRO|AATE017340	27	155	PF00853.23	Runt	Runt domain	1	129	1.1e-72	229.4	OG6129065
AnophelesfunestusFUMOZ|AFUN010423	27	155	PF00853.23	Runt	Runt domain	1	129	1.7e-72	228.8	OG6129065
AnophelesgambiaePEST|AGAP001094	27	155	PF00853.23	Runt	Runt domain	1	129	7.7e-72	226.7	OG6129065
AnophelesfunestusFUMOZ|AFUN010423	374	417	PF07941.15	K_channel_TID	Potassium channel Kv1.4 tandem inactivation domain	33	69	1.8e-05	12.9	OG6129065
AnophelesgambiaePEST|AGAP001094	315	332	PF07941.15	K_channel_TID	Potassium channel Kv1.4 tandem inactivation domain	35	53	0.0021	6.3	OG6129065
AnophelesalbimanusSTECLA|AALB007754	327	418	PF04592.18	SelP_N	Selenoprotein P, N terminal region	126	216	1.1e-06	16.2	OG6129065
AnophelesatroparvusEBRO|AATE017340	362	427	PF15546.10	DUF4653	Domain of unknown function (DUF4653)	116	172	0.0004	7.7	OG6129065
AnophelesfunestusFUMOZ|AFUN002153	36	269	PF03036.20	Perilipin	Perilipin family	7	257	7.4e-30	91.8	OG6129085
AnophelesgambiaePEST|AGAP000167	36	270	PF03036.20	Perilipin	Perilipin family	7	258	2.9e-28	86.6	OG6129085
AnophelesalbimanusSTECLA|AALB006840	29	198	PF07690.20	MFS_1	Major Facilitator Superfamily	5	172	2e-21	64.6	OG6129118
AnophelesatroparvusEBRO|AATE003509	38	209	PF07690.20	MFS_1	Major Facilitator Superfamily	4	173	5.5e-24	72.3	OG6129118
AnophelesfunestusFUMOZ|AFUN000711	26	194	PF07690.20	MFS_1	Major Facilitator Superfamily	6	172	4.4e-23	69.7	OG6129118
AnophelesgambiaePEST|AGAP000717	25	195	PF07690.20	MFS_1	Major Facilitator Superfamily	5	173	5.9e-23	69.9	OG6129118
AnophelesalbimanusSTECLA|AALB006840	461	616	PF12832.11	MFS_1_like	MFS_1 like family	23	176	1.3e-10	29.2	OG6129118
AnophelesatroparvusEBRO|AATE003509	474	628	PF12832.11	MFS_1_like	MFS_1 like family	23	175	1.5e-09	24.9	OG6129118
AnophelesfunestusFUMOZ|AFUN000711	451	605	PF12832.11	MFS_1_like	MFS_1 like family	23	175	7.7e-10	26.3	OG6129118
AnophelesgambiaePEST|AGAP000717	445	599	PF12832.11	MFS_1_like	MFS_1 like family	23	175	5.3e-09	24.1	OG6129118
AnophelesgambiaePEST|AGAP000717	259	317	PF12764.11	Gly-rich_Ago1	Glycine-rich region of argonaut	14	70	0.00025	10.5	OG6129118
AnophelesalbimanusSTECLA|AALB009741	25	109	PF07137.15	VDE	VDE lipocalin domain	110	189	1.4e-05	10.8	OG6129153
AnophelesfunestusFUMOZ|AFUN008580	72	415	PF02949.24	7tm_6	7tm Odorant receptor	2	313	3.9e-51	160.0	OG6129180
AnophelesalbimanusSTECLA|AALB016577	89	139	PF01607.28	CBM_14	Chitin binding Peritrophin-A domain	0	49	1.5e-16	47.5	OG6129193
AnophelesatroparvusEBRO|AATE013706	89	139	PF01607.28	CBM_14	Chitin binding Peritrophin-A domain	0	49	1.1e-16	48.0	OG6129193
AnophelesfunestusFUMOZ|AFUN016217	89	139	PF01607.28	CBM_14	Chitin binding Peritrophin-A domain	0	49	7.5e-17	48.6	OG6129193
AnophelesgambiaePEST|AGAP000989	89	139	PF01607.28	CBM_14	Chitin binding Peritrophin-A domain	0	49	2.2e-16	47.1	OG6129193
AnophelesalbimanusSTECLA|AALB016577	32	68	PF17380.6	DUF5401	Family of unknown function (DUF5401)	685	720	1.5e-05	10.3	OG6129193
AnophelesatroparvusEBRO|AATE013706	31	68	PF17380.6	DUF5401	Family of unknown function (DUF5401)	684	720	3.6e-06	12.3	OG6129193
AnophelesfunestusFUMOZ|AFUN016217	31	68	PF17380.6	DUF5401	Family of unknown function (DUF5401)	684	720	4.5e-06	12.0	OG6129193
AnophelesgambiaePEST|AGAP000989	32	68	PF17380.6	DUF5401	Family of unknown function (DUF5401)	685	720	1.2e-05	10.6	OG6129193
AnophelesalbimanusSTECLA|AALB006742	359	386	PF18112.5	Zn-C2H2_12	Autophagy receptor zinc finger-C2H2 domain	0	27	3.4e-13	40.4	OG6129233
AnophelesatroparvusEBRO|AATE019925	359	386	PF18112.5	Zn-C2H2_12	Autophagy receptor zinc finger-C2H2 domain	0	27	1.7e-11	34.0	OG6129233
AnophelesfunestusFUMOZ|AFUN005587	329	356	PF18112.5	Zn-C2H2_12	Autophagy receptor zinc finger-C2H2 domain	0	27	1.8e-11	34.6	OG6129233
AnophelesgambiaePEST|AGAP000758	318	345	PF18112.5	Zn-C2H2_12	Autophagy receptor zinc finger-C2H2 domain	0	27	1.1e-12	37.8	OG6129233
AnophelesalbimanusSTECLA|AALB006742	23	60	PF01166.22	TSC22	TSC-22/dip/bun family	16	53	6.3e-05	13.7	OG6129233
AnophelesatroparvusEBRO|AATE019925	26	52	PF01166.22	TSC22	TSC-22/dip/bun family	17	43	0.00025	10.9	OG6129233
AnophelesfunestusFUMOZ|AFUN005587	20	49	PF01166.22	TSC22	TSC-22/dip/bun family	16	45	0.00071	10.0	OG6129233
AnophelesgambiaePEST|AGAP000758	19	54	PF01166.22	TSC22	TSC-22/dip/bun family	16	51	9.2e-05	12.2	OG6129233
AnophelesfunestusFUMOZ|AFUN005587	233	285	PF03463.19	eRF1_1	eRF1 domain 1	23	77	2.7e-05	14.4	OG6129233
AnophelesatroparvusEBRO|AATE019925	261	295	PF14471.10	DUF4428	Domain of unknown function (DUF4428)	10	45	0.00028	10.4	OG6129233
AnophelesalbimanusSTECLA|AALB006386	238	329	PF10613.13	Lig_chan-Glu_bd	Ligated ion channel L-glutamate- and glycine-binding site	2	97	3e-12	34.5	OG6129238
AnophelesatroparvusEBRO|AATE021789	226	317	PF10613.13	Lig_chan-Glu_bd	Ligated ion channel L-glutamate- and glycine-binding site	2	97	2.4e-11	31.6	OG6129238
AnophelesfunestusFUMOZ|AFUN022308	226	325	PF10613.13	Lig_chan-Glu_bd	Ligated ion channel L-glutamate- and glycine-binding site	3	100	2.4e-10	28.3	OG6129238
AnophelesgambiaePEST|AGAP013409	232	331	PF10613.13	Lig_chan-Glu_bd	Ligated ion channel L-glutamate- and glycine-binding site	2	103	3.5e-10	27.2	OG6129238
AnophelesalbimanusSTECLA|AALB006386	361	465	PF00060.30	Lig_chan	Ligand-gated ion channel	2	110	8.8e-07	16.6	OG6129238
AnophelesatroparvusEBRO|AATE021789	399	604	PF00060.30	Lig_chan	Ligand-gated ion channel	58	144	4.8e-06	14.2	OG6129238
AnophelesfunestusFUMOZ|AFUN022308	1000	1255	PF00060.30	Lig_chan	Ligand-gated ion channel	3	145	1.5e-07	19.1	OG6129238
AnophelesgambiaePEST|AGAP013409	358	629	PF00060.30	Lig_chan	Ligand-gated ion channel	3	142	8.5e-06	12.8	OG6129238
AnophelesalbimanusSTECLA|AALB003299	65	462	PF00916.24	Sulfate_transp	Sulfate permease family	0	378	5.1e-84	269.8	OG6129274
AnophelesatroparvusEBRO|AATE017354	73	454	PF00916.24	Sulfate_transp	Sulfate permease family	0	365	8.4e-82	263.2	OG6129274
AnophelesfunestusFUMOZ|AFUN010138	69	446	PF00916.24	Sulfate_transp	Sulfate permease family	2	368	8.7e-85	273.0	OG6129274
AnophelesalbimanusSTECLA|AALB003299	509	586	PF01740.25	STAS	STAS domain	8	86	7.2e-10	26.4	OG6129274
AnophelesatroparvusEBRO|AATE017354	560	612	PF01740.25	STAS	STAS domain	39	91	4.6e-08	21.3	OG6129274
AnophelesfunestusFUMOZ|AFUN010138	534	587	PF01740.25	STAS	STAS domain	39	92	9.2e-10	26.8	OG6129274
AnophelesatroparvusEBRO|AATE017354	455	493	PF15555.10	DUF4658	Domain of unknown function (DUF4658)	64	96	3.9e-06	15.6	OG6129274
AnophelesalbimanusSTECLA|AALB007791	32	263	PF06585.15	JHBP	Haemolymph juvenile hormone binding protein (JHBP)	9	238	2e-67	213.0	OG6129286
AnophelesatroparvusEBRO|AATE001684	36	269	PF06585.15	JHBP	Haemolymph juvenile hormone binding protein (JHBP)	9	238	1.3e-70	223.4	OG6129286
AnophelesatroparvusEBRO|AATE004865	13	36	PF12874.11	zf-met	Zinc-finger of C2H2 type	0	23	5.6e-06	15.2	OG6129296
AnophelesfunestusFUMOZ|AFUN020067	227	248	PF12874.11	zf-met	Zinc-finger of C2H2 type	0	21	3.3e-05	13.0	OG6129296
AnophelesgambiaePEST|AGAP000915	217	238	PF12874.11	zf-met	Zinc-finger of C2H2 type	0	21	2.7e-05	13.0	OG6129296
AnophelesalbimanusSTECLA|AALB006461	195	231	PF18608.5	XAF1_C	XIAP-associated factor 1 C-terminal domain	8	43	2.2e-06	14.4	OG6129296
AnophelesalbimanusSTECLA|AALB006461	67	96	PF14408.10	Actino_peptide	Ribosomally synthesised peptide in actinomycetes	23	52	1.2e-05	12.7	OG6129296
AnophelesfunestusFUMOZ|AFUN020067	161	201	PF10731.13	Anophelin	Thrombin inhibitor from mosquito	22	63	0.00024	9.7	OG6129296
AnophelesgambiaePEST|AGAP000915	31	181	PF09849.13	DUF2076	Uncharacterized protein conserved in bacteria (DUF2076)	102	253	0.0003	9.3	OG6129296
AnophelesgambiaePEST|AGAP013040	12	42	PF00628.33	PHD	PHD-finger	3	33	4.9e-08	21.5	OG6129297
AnophelesgambiaePEST|AGAP013040	127	285	PF11744.12	ALMT	Aluminium activated malate transporter	286	444	5.7e-05	10.5	OG6129297
AnophelesalbimanusSTECLA|AALB007711	43	105	PF00335.24	Tetraspanin	Tetraspanin family	2	63	1.6e-06	16.0	OG6129298
AnophelesatroparvusEBRO|AATE006496	45	105	PF00335.24	Tetraspanin	Tetraspanin family	4	63	1e-05	13.9	OG6129298
AnophelesfunestusFUMOZ|AFUN000265	42	105	PF00335.24	Tetraspanin	Tetraspanin family	1	63	4e-07	17.5	OG6129298
AnophelesgambiaePEST|AGAP000245	42	105	PF00335.24	Tetraspanin	Tetraspanin family	1	63	9.4e-07	16.8	OG6129298
AnophelesgambiaePEST|AGAP001045	79	393	PF06870.16	RNA_pol_I_A49	A49-like RNA polymerase I associated factor	42	351	8.2e-21	61.3	OG6129344
AnophelesalbimanusSTECLA|AALB006626	240	325	PF04103.19	CD20	CD20-like family	1	88	2.5e-09	25.1	OG6129350
AnophelesatroparvusEBRO|AATE020883	84	174	PF04103.19	CD20	CD20-like family	0	92	2.3e-09	25.2	OG6129350
AnophelesfunestusFUMOZ|AFUN000263	203	294	PF04103.19	CD20	CD20-like family	0	93	1.3e-08	22.2	OG6129350
AnophelesgambiaePEST|AGAP000247	190	280	PF04103.19	CD20	CD20-like family	0	92	5.1e-08	20.8	OG6129350
AnophelesgambiaePEST|AGAP000247	469	520	PF16570.9	GramPos_pilinD3	Gram-positive pilin backbone subunit 3, Cna-B-like domain	39	88	6.5e-05	11.5	OG6129350
AnophelesalbimanusSTECLA|AALB006626	512	548	PF14160.10	FAM110_C	Centrosome-associated C terminus	3	39	0.00022	10.1	OG6129350
AnophelesfunestusFUMOZ|AFUN021094	1	27	PF15938.9	DUF4750	Domain of unknown function (DUF4750)	2	30	3.1e-06	13.2	OG6130014
AnophelesalbimanusSTECLA|AALB006554	32	92	PF16039.9	DUF4791	Domain of unknown function (DUF4791)	4	63	6.7e-10	24.8	OG6130015
AnophelesatroparvusEBRO|AATE009094	69	209	PF16039.9	DUF4791	Domain of unknown function (DUF4791)	8	131	1.5e-08	22.0	OG6130015
AnophelesfunestusFUMOZ|AFUN007326	36	172	PF16039.9	DUF4791	Domain of unknown function (DUF4791)	4	131	2.4e-12	32.8	OG6130015
AnophelesgambiaePEST|AGAP000316	49	174	PF16039.9	DUF4791	Domain of unknown function (DUF4791)	16	131	1.8e-10	27.7	OG6130015
AnophelesatroparvusEBRO|AATE009094	14	54	PF07102.16	YbcO	Putative nuclease YbcO	3	43	4.6e-06	14.5	OG6130015
AnophelesatroparvusEBRO|AATE001286	99	151	PF00053.28	Laminin_EGF	Laminin EGF domain	0	43	2.6e-12	33.0	OG6130200
AnophelesalbimanusSTECLA|AALB006342	0	32	PF00292.22	PAX	'Paired box' domain	93	125	4.6e-14	41.2	OG6132280
AnophelesatroparvusEBRO|AATE007772	0	29	PF00292.22	PAX	'Paired box' domain	93	122	2.2e-13	36.5	OG6132280
AnophelesfunestusFUMOZ|AFUN011579	11	136	PF00292.22	PAX	'Paired box' domain	0	125	1.1e-71	227.4	OG6132280
AnophelesgambiaePEST|AGAP000057	18	143	PF00292.22	PAX	'Paired box' domain	0	125	9.700000000000001e-72	227.3	OG6132280
AnophelesalbimanusSTECLA|AALB006342	297	379	PF08718.15	GLTP	Glycolipid transfer protein (GLTP)	40	117	0.00012	11.0	OG6132280
AnophelesfunestusFUMOZ|AFUN011579	359	412	PF12037.12	ATAD3_N	ATPase family AAA domain-containing protein 3, N-terminal	106	159	0.0015	6.5	OG6132280
AnophelesatroparvusEBRO|AATE012081	114	261	PF19220.4	Crescentin	Crescentin protein	37	174	1.6e-05	15.2	OG6132296
AnophelesfunestusFUMOZ|AFUN003886	213	306	PF19220.4	Crescentin	Crescentin protein	130	222	2.4e-05	11.9	OG6132296
AnophelesgambiaePEST|AGAP013500	271	305	PF19111.4	DUF5798	Family of unknown function (DUF5798)	20	54	3.2e-06	16.7	OG6132296
AnophelesgambiaePEST|AGAP013500	305	370	PF08786.15	DcrB	DcrB	33	100	3.2e-05	13.4	OG6132296
AnophelesfunestusFUMOZ|AFUN003886	112	193	PF10757.13	YbaJ	Biofilm formation regulator YbaJ	10	91	0.00027	10.0	OG6132296
AnophelesalbimanusSTECLA|AALB006316	104	187	PF13927.10	Ig_3	Immunoglobulin domain	1	78	5.2e-17	52.0	OG6132342
AnophelesatroparvusEBRO|AATE014587	29	112	PF13927.10	Ig_3	Immunoglobulin domain	1	78	3.7e-17	52.2	OG6132342
AnophelesfunestusFUMOZ|AFUN010345	128	211	PF13927.10	Ig_3	Immunoglobulin domain	1	78	6.4e-18	54.7	OG6132342
AnophelesgambiaePEST|AGAP001048	66	149	PF13927.10	Ig_3	Immunoglobulin domain	1	78	2.1e-17	52.4	OG6132342
AnophelesatroparvusEBRO|AATE014587	238	277	PF18627.5	PgdA_N	Peptidoglycan GlcNAc deacetylase N-terminal domain	8	47	6.5e-05	11.9	OG6132342
AnophelesgambiaePEST|AGAP013399	227	329	PF18799.5	LPD5	Large polyvalent protein-associated domain 5	17	115	4.2e-06	13.4	OG6132438
AnophelesalbimanusSTECLA|AALB006860	677	768	PF20266.2	Mab-21_C	Mab-21 protein HhH/H2TH-like domain	7	99	4.6e-16	46.1	OG6132481
AnophelesalbimanusSTECLA|AALB006860	300	427	PF05642.15	Sporozoite_P67	Sporozoite P67 surface antigen	217	295	1e-05	10.8	OG6132481
AnophelesalbimanusSTECLA|AALB006756	330	410	PF00250.22	Forkhead	Forkhead domain	0	85	7.5e-29	87.0	OG6132482
AnophelesatroparvusEBRO|AATE020341	373	454	PF00250.22	Forkhead	Forkhead domain	0	85	2.8000000000000002e-30	90.6	OG6132482
AnophelesfunestusFUMOZ|AFUN020786	550	631	PF00250.22	Forkhead	Forkhead domain	0	85	3.2999999999999997e-29	89.9	OG6132482
AnophelesgambiaePEST|AGAP029808	584	665	PF00250.22	Forkhead	Forkhead domain	0	85	9.900000000000001e-30	89.8	OG6132482
AnophelesalbimanusSTECLA|AALB006756	448	526	PF03153.17	TFIIA	Transcription factor IIA, alpha/beta subunit	165	240	4.8e-05	10.5	OG6132482
AnophelesfunestusFUMOZ|AFUN020786	667	768	PF03153.17	TFIIA	Transcription factor IIA, alpha/beta subunit	149	254	9.7e-07	17.9	OG6132482
AnophelesgambiaePEST|AGAP029808	701	810	PF03153.17	TFIIA	Transcription factor IIA, alpha/beta subunit	149	258	5.2e-06	13.7	OG6132482
AnophelesfunestusFUMOZ|AFUN020786	47	311	PF08337.16	Plexin_cytopl	Plexin cytoplasmic RasGAP domain	162	249	2.2e-06	15.5	OG6132482
AnophelesgambiaePEST|AGAP001067	294	373	PF16064.9	DUF4806	Domain of unknown function (DUF4806)	9	87	5.8e-13	35.3	OG6132485
AnophelesalbimanusSTECLA|AALB003302	218	309	PF00431.24	CUB	CUB domain	3	89	5.8e-07	16.1	OG6132525
AnophelesalbimanusSTECLA|AALB006654	2	78	PF13417.10	GST_N_3	Glutathione S-transferase, N-terminal domain	0	73	1.6e-19	59.5	OG6132538
AnophelesatroparvusEBRO|AATE000605	4	81	PF13417.10	GST_N_3	Glutathione S-transferase, N-terminal domain	0	74	5.6e-19	57.5	OG6132538
AnophelesgambiaePEST|AGAP000947	2	78	PF13417.10	GST_N_3	Glutathione S-transferase, N-terminal domain	0	73	3.2e-20	61.6	OG6132538
AnophelesalbimanusSTECLA|AALB006654	120	187	PF00043.29	GST_C	Glutathione S-transferase, C-terminal domain	21	87	9.3e-10	28.2	OG6132538
AnophelesatroparvusEBRO|AATE000605	118	191	PF00043.29	GST_C	Glutathione S-transferase, C-terminal domain	17	89	4.4e-13	38.6	OG6132538
AnophelesgambiaePEST|AGAP000947	110	189	PF00043.29	GST_C	Glutathione S-transferase, C-terminal domain	7	89	1.6e-12	36.9	OG6132538
AnophelesalbimanusSTECLA|AALB006673	231	352	PF05644.15	Miff	Mitochondrial and peroxisomal fission factor Mff	112	233	0.0001	9.1	OG6132586
AnophelesatroparvusEBRO|AATE000772	32	305	PF00405.21	Transferrin	Transferrin	1	247	1.2e-36	113.5	OG6132596
AnophelesfunestusFUMOZ|AFUN005751	50	304	PF00405.21	Transferrin	Transferrin	23	246	5.2e-34	104.9	OG6132596
AnophelesgambiaePEST|AGAP000376	33	307	PF00405.21	Transferrin	Transferrin	2	247	3.2e-35	108.9	OG6132596
AnophelesatroparvusEBRO|AATE002514	154	179	PF13465.10	zf-H2C2_2	Zinc-finger double domain	1	26	6.2e-12	35.3	OG6132639
AnophelesfunestusFUMOZ|AFUN000567	312	337	PF13465.10	zf-H2C2_2	Zinc-finger double domain	1	26	4.9e-12	35.1	OG6132639
AnophelesatroparvusEBRO|AATE009990	35	110	PF07776.19	zf-AD	Zinc-finger associated domain (zf-AD)	0	73	1.8e-13	38.4	OG6132639
AnophelesgambiaePEST|AGAP001083	9	76	PF11392.12	DUF2877	Protein of unknown function (DUF2877)	15	82	0.00058	6.7	OG6132639
AnophelesalbimanusSTECLA|AALB006591	126	199	PF14662.10	KASH_CCD	Coiled-coil region of CCDC155 or KASH	58	131	0.00022	11.0	OG6132655
AnophelesatroparvusEBRO|AATE004555	54	126	PF14662.10	KASH_CCD	Coiled-coil region of CCDC155 or KASH	59	131	9.2e-09	24.4	OG6132655
AnophelesfunestusFUMOZ|AFUN008145	272	342	PF14662.10	KASH_CCD	Coiled-coil region of CCDC155 or KASH	59	129	5.6e-08	21.6	OG6132655
AnophelesgambiaePEST|AGAP000620	280	350	PF14662.10	KASH_CCD	Coiled-coil region of CCDC155 or KASH	59	129	1.3e-08	23.9	OG6132655
AnophelesatroparvusEBRO|AATE004555	465	500	PF09036.14	Bcr-Abl_Oligo	Bcr-Abl oncoprotein oligomerisation domain	20	54	4.4e-05	12.4	OG6132655
AnophelesfunestusFUMOZ|AFUN008145	699	721	PF09036.14	Bcr-Abl_Oligo	Bcr-Abl oncoprotein oligomerisation domain	27	49	0.00025	9.8	OG6132655
AnophelesgambiaePEST|AGAP000620	712	742	PF09036.14	Bcr-Abl_Oligo	Bcr-Abl oncoprotein oligomerisation domain	21	50	0.00033	9.6	OG6132655
AnophelesalbimanusSTECLA|AALB006593	102	147	PF21607.1	FabD_helical_ins	[Acyl-carrier-protein] S-malonyltransferase, inserted helical domain	4	49	1.3e-05	11.7	OG6132655
AnophelesgambiaePEST|AGAP000620	53	110	PF19979.3	DUF6415	Family of unknown function (DUF6415)	12	78	2.2e-05	14.2	OG6132655
AnophelesfunestusFUMOZ|AFUN008145	472	507	PF04102.16	SlyX	SlyX	1	36	0.00027	10.4	OG6132655
AnophelesgambiaePEST|AGAP000620	597	639	PF06103.15	DUF948	Bacterial protein of unknown function (DUF948)	46	88	0.0052	6.0	OG6132655
AnophelesalbimanusSTECLA|AALB006591	24	71	PF16378.9	DUF4988	Domain of unknown function	28	77	0.0068	5.8	OG6132655
AnophelesalbimanusSTECLA|AALB007646	336	385	PF03153.17	TFIIA	Transcription factor IIA, alpha/beta subunit	189	237	1.1e-06	15.8	OG6132656
AnophelesfunestusFUMOZ|AFUN011589	310	410	PF03153.17	TFIIA	Transcription factor IIA, alpha/beta subunit	193	255	2e-07	18.9	OG6132656
AnophelesgambiaePEST|AGAP000592	235	308	PF03153.17	TFIIA	Transcription factor IIA, alpha/beta subunit	176	221	5.3e-07	16.9	OG6132656
AnophelesatroparvusEBRO|AATE005672	214	231	PF01585.27	G-patch	G-patch domain	1	18	3.5e-06	13.2	OG6132656
AnophelesalbimanusSTECLA|AALB007646	156	211	PF14362.10	DUF4407	Domain of unknown function (DUF4407)	129	184	0.00039	6.8	OG6132656
AnophelesalbimanusSTECLA|AALB006671	238	291	PF06933.15	SSP160	Special lobe-specific silk protein SSP160	672	723	5e-06	12.0	OG6132657
AnophelesalbimanusSTECLA|AALB006671	340	375	PF01456.21	Mucin	Mucin-like glycoprotein	28	63	0.00016	8.9	OG6132657
AnophelesfunestusFUMOZ|AFUN007564	512	537	PF13465.10	zf-H2C2_2	Zinc-finger double domain	1	25	8.7e-09	24.8	OG6132678
AnophelesfunestusFUMOZ|AFUN007564	554	577	PF00096.30	zf-C2H2	Zinc finger, C2H2 type	0	23	1.6e-07	21.0	OG6132678
AnophelesfunestusFUMOZ|AFUN007564	22	48	PF10537.13	WAC_Acf1_DNA_bd	ATP-utilising chromatin assembly and remodelling N-terminal	1	27	2.7e-05	13.9	OG6132678
AnophelesfunestusFUMOZ|AFUN007564	423	449	PF18387.5	zf_C2H2_ZHX	Zinc-fingers and homeoboxes C2H2 finger domain	3	29	0.00022	10.3	OG6132678
AnophelesfunestusFUMOZ|AFUN007564	313	400	PF18868.5	zf-C2H2_3rep	Zinc finger C2H2-type, 3 repeats	31	121	0.00039	10.5	OG6132678
AnophelesfunestusFUMOZ|AFUN019822	268	335	PF01134.26	GIDA	Glucose inhibited division protein A	29	97	5.7e-07	14.9	OG6132682
AnophelesatroparvusEBRO|AATE000642	372	445	PF00595.28	PDZ	PDZ domain	1	78	1.3e-16	49.0	OG6132684
AnophelesfunestusFUMOZ|AFUN020054	853	928	PF00595.28	PDZ	PDZ domain	1	78	5.7e-17	50.5	OG6132684
