query_id	query_start	query_end	hit_accession	hit_id	hit_description	hit_start	hit_end	conditional_evalue	bitscore	family
AnophelesatroparvusEBRO|AATE012819	35	174	PF01073.23	3Beta_HSD	3-beta hydroxysteroid dehydrogenase/isomerase family	1	117	2.6e-07	18.9	OG6126551
AnophelesatroparvusEBRO|AATE012819	33	180	PF01370.25	Epimerase	NAD dependent epimerase/dehydratase family	0	124	3.4e-07	18.9	OG6126551
AnophelesatroparvusEBRO|AATE012819	33	163	PF02719.19	Polysacc_synt_2	Polysaccharide biosynthesis protein	0	119	2.4e-07	19.2	OG6126551
AnophelesatroparvusEBRO|AATE012819	34	173	PF16363.9	GDP_Man_Dehyd	GDP-mannose 4,6 dehydratase	0	129	8.2e-07	17.8	OG6126551
AnophelesatroparvusEBRO|AATE012819	33	82	PF05368.17	NmrA	NmrA-like family	0	42	0.0001	10.8	OG6126551
AnophelesatroparvusEBRO|AATE012819	34	82	PF08659.14	KR	KR domain	3	50	0.0002	10.4	OG6126551
AnophelesfunestusFUMOZ|AFUN022175	35	305	PF07993.16	NAD_binding_4	Male sterility protein	0	258	1.9e-82	265.1	OG6126551
AnophelesfunestusFUMOZ|AFUN022175	380	474	PF03015.23	Sterile	Male sterility protein	0	93	2.2e-31	96.9	OG6126551
AnophelesfunestusFUMOZ|AFUN022175	35	174	PF01073.23	3Beta_HSD	3-beta hydroxysteroid dehydrogenase/isomerase family	1	117	9.6e-08	20.2	OG6126551
AnophelesfunestusFUMOZ|AFUN022175	33	180	PF01370.25	Epimerase	NAD dependent epimerase/dehydratase family	0	124	8.1e-08	20.8	OG6126551
AnophelesfunestusFUMOZ|AFUN022175	33	165	PF02719.19	Polysacc_synt_2	Polysaccharide biosynthesis protein	0	121	9e-08	20.4	OG6126551
AnophelesfunestusFUMOZ|AFUN022175	34	163	PF16363.9	GDP_Man_Dehyd	GDP-mannose 4,6 dehydratase	0	117	9.1e-06	14.1	OG6126551
AnophelesfunestusFUMOZ|AFUN022175	34	82	PF08659.14	KR	KR domain	3	50	0.00022	10.1	OG6126551
AnophelesgambiaePEST|AGAP001084	35	305	PF07993.16	NAD_binding_4	Male sterility protein	0	258	4e-81	260.8	OG6126551
AnophelesgambiaePEST|AGAP001084	380	474	PF03015.23	Sterile	Male sterility protein	0	93	1.2e-31	97.8	OG6126551
AnophelesgambiaePEST|AGAP001084	34	173	PF16363.9	GDP_Man_Dehyd	GDP-mannose 4,6 dehydratase	0	128	4.4e-09	25.0	OG6126551
AnophelesgambiaePEST|AGAP001084	35	174	PF01073.23	3Beta_HSD	3-beta hydroxysteroid dehydrogenase/isomerase family	1	117	2.4e-07	18.9	OG6126551
AnophelesgambiaePEST|AGAP001084	33	180	PF01370.25	Epimerase	NAD dependent epimerase/dehydratase family	0	124	1.8e-07	19.7	OG6126551
AnophelesgambiaePEST|AGAP001084	33	164	PF02719.19	Polysacc_synt_2	Polysaccharide biosynthesis protein	0	120	2e-07	19.3	OG6126551
AnophelesgambiaePEST|AGAP001084	34	82	PF08659.14	KR	KR domain	3	50	9.9e-05	11.2	OG6126551
AnophelesalbimanusSTECLA|AALB006744	294	317	PF13912.10	zf-C2H2_6	C2H2-type zinc finger	1	24	1.2e-05	13.8	OG6126587
AnophelesalbimanusSTECLA|AALB006744	294	317	PF00096.30	zf-C2H2	Zinc finger, C2H2 type	0	23	2.7e-06	16.3	OG6126587
AnophelesalbimanusSTECLA|AALB006744	229	257	PF03107.20	C1_2	C1 domain	4	41	0.00011	11.1	OG6126587
AnophelesalbimanusSTECLA|AALB006744	294	317	PF13894.10	zf-C2H2_4	C2H2-type zinc finger	0	23	1.2e-05	14.5	OG6126587
AnophelesalbimanusSTECLA|AALB006744	89	112	PF03153.17	TFIIA	Transcription factor IIA, alpha/beta subunit	191	214	0.00065	8.1	OG6126587
AnophelesatroparvusEBRO|AATE008154	530	555	PF13465.10	zf-H2C2_2	Zinc-finger double domain	1	26	9.4e-12	35.1	OG6126587
AnophelesatroparvusEBRO|AATE008154	487	510	PF00096.30	zf-C2H2	Zinc finger, C2H2 type	0	23	1.2e-07	22.3	OG6126587
AnophelesatroparvusEBRO|AATE008154	487	510	PF13894.10	zf-C2H2_4	C2H2-type zinc finger	0	23	3.6e-06	17.9	OG6126587
AnophelesatroparvusEBRO|AATE008154	486	538	PF05605.16	zf-Di19	Drought induced 19 protein (Di19), zinc-binding	1	52	2.7e-07	21.1	OG6126587
AnophelesatroparvusEBRO|AATE008154	527	539	PF13909.10	zf-H2C2_5	C2H2-type zinc-finger domain	12	25	0.0013	8.7	OG6126587
AnophelesatroparvusEBRO|AATE008154	543	568	PF12874.11	zf-met	Zinc-finger of C2H2 type	0	25	0.00049	10.8	OG6126587
AnophelesatroparvusEBRO|AATE008154	279	302	PF13912.10	zf-C2H2_6	C2H2-type zinc finger	1	24	5.2e-05	13.6	OG6126587
AnophelesatroparvusEBRO|AATE008154	231	256	PF03107.20	C1_2	C1 domain	6	41	0.0061	7.2	OG6126587
AnophelesatroparvusEBRO|AATE008154	487	509	PF20728.1	Nairovirus_NSm	Nairovirus NSm	74	96	0.00042	10.7	OG6126587
AnophelesatroparvusEBRO|AATE008154	449	510	PF04959.17	ARS2	Arsenite-resistance protein 2	28	90	0.0004	10.8	OG6126587
AnophelesatroparvusEBRO|AATE008154	534	567	PF01529.24	DHHC	DHHC palmitoyltransferase	10	43	0.0002	11.7	OG6126587
AnophelesatroparvusEBRO|AATE008154	541	568	PF16278.9	zf-C2HE	C2HE / C2H2 / C2HC zinc-binding finger	35	62	0.016	6.0	OG6126587
AnophelesatroparvusEBRO|AATE008154	543	570	PF21664.1	TBPIP_C	TBP-interacting protein, C-terminal domain	46	72	0.0057	6.9	OG6126587
AnophelesatroparvusEBRO|AATE008154	503	535	PF18868.5	zf-C2H2_3rep	Zinc finger C2H2-type, 3 repeats	89	121	0.00036	11.5	OG6126587
AnophelesatroparvusEBRO|AATE008154	276	299	PF17772.5	zf-MYST	MYST family zinc finger domain	29	52	0.0066	6.5	OG6126587
AnophelesatroparvusEBRO|AATE008154	515	536	PF12171.12	zf-C2H2_jaz	Zinc-finger double-stranded RNA-binding	1	22	0.0046	7.6	OG6126587
AnophelesatroparvusEBRO|AATE008154	161	204	PF11921.12	DUF3439	Domain of unknown function (DUF3439)	20	63	0.0019	8.5	OG6126587
AnophelesatroparvusEBRO|AATE008154	512	551	PF18995.4	PRT6_C	Proteolysis_6 C-terminal	351	390	0.00026	10.2	OG6126587
AnophelesfunestusFUMOZ|AFUN011959	685	710	PF13465.10	zf-H2C2_2	Zinc-finger double domain	1	26	1.1e-11	34.7	OG6126587
AnophelesfunestusFUMOZ|AFUN011959	642	665	PF00096.30	zf-C2H2	Zinc finger, C2H2 type	0	23	1.4e-07	21.9	OG6126587
AnophelesfunestusFUMOZ|AFUN011959	642	665	PF13894.10	zf-C2H2_4	C2H2-type zinc finger	0	23	4.3e-06	17.5	OG6126587
AnophelesfunestusFUMOZ|AFUN011959	641	693	PF05605.16	zf-Di19	Drought induced 19 protein (Di19), zinc-binding	1	52	3.4e-07	20.6	OG6126587
AnophelesfunestusFUMOZ|AFUN011959	682	694	PF13909.10	zf-H2C2_5	C2H2-type zinc-finger domain	12	25	0.0015	8.3	OG6126587
AnophelesfunestusFUMOZ|AFUN011959	698	723	PF12874.11	zf-met	Zinc-finger of C2H2 type	0	25	0.00057	10.4	OG6126587
AnophelesfunestusFUMOZ|AFUN011959	670	691	PF12171.12	zf-C2H2_jaz	Zinc-finger double-stranded RNA-binding	1	22	0.0053	7.2	OG6126587
AnophelesfunestusFUMOZ|AFUN011959	256	281	PF03107.20	C1_2	C1 domain	6	41	0.0056	7.2	OG6126587
AnophelesfunestusFUMOZ|AFUN011959	604	665	PF04959.17	ARS2	Arsenite-resistance protein 2	28	90	0.00051	10.3	OG6126587
AnophelesfunestusFUMOZ|AFUN011959	696	723	PF16278.9	zf-C2HE	C2HE / C2H2 / C2HC zinc-binding finger	35	62	0.019	5.6	OG6126587
AnophelesfunestusFUMOZ|AFUN011959	519	550	PF00428.23	Ribosomal_60s	60s Acidic ribosomal protein	38	68	0.0038	8.0	OG6126587
AnophelesfunestusFUMOZ|AFUN011959	636	665	PF12756.11	zf-C2H2_2	C2H2 type zinc-finger (2 copies)	44	73	0.0083	6.5	OG6126587
AnophelesfunestusFUMOZ|AFUN011959	637	663	PF09237.15	GAGA	GAGA factor	19	45	0.016	5.5	OG6126587
AnophelesfunestusFUMOZ|AFUN011959	689	722	PF01529.24	DHHC	DHHC palmitoyltransferase	10	43	0.00024	11.3	OG6126587
AnophelesfunestusFUMOZ|AFUN011959	301	324	PF17772.5	zf-MYST	MYST family zinc finger domain	29	52	0.0078	6.1	OG6126587
AnophelesfunestusFUMOZ|AFUN011959	698	725	PF21664.1	TBPIP_C	TBP-interacting protein, C-terminal domain	46	72	0.007	6.5	OG6126587
AnophelesgambiaePEST|AGAP000587	628	653	PF13465.10	zf-H2C2_2	Zinc-finger double domain	1	26	1.1e-11	34.9	OG6126587
AnophelesgambiaePEST|AGAP000587	585	608	PF00096.30	zf-C2H2	Zinc finger, C2H2 type	0	23	1.5e-07	22.0	OG6126587
AnophelesgambiaePEST|AGAP000587	585	608	PF13894.10	zf-C2H2_4	C2H2-type zinc finger	0	23	4.4e-06	17.6	OG6126587
AnophelesgambiaePEST|AGAP000587	584	636	PF05605.16	zf-Di19	Drought induced 19 protein (Di19), zinc-binding	1	52	3.3e-07	20.8	OG6126587
AnophelesgambiaePEST|AGAP000587	641	666	PF12874.11	zf-met	Zinc-finger of C2H2 type	0	25	0.00059	10.6	OG6126587
AnophelesgambiaePEST|AGAP000587	625	637	PF13909.10	zf-H2C2_5	C2H2-type zinc-finger domain	12	25	0.0015	8.4	OG6126587
AnophelesgambiaePEST|AGAP000587	547	608	PF04959.17	ARS2	Arsenite-resistance protein 2	28	90	0.00045	10.7	OG6126587
AnophelesgambiaePEST|AGAP000587	267	308	PF09237.15	GAGA	GAGA factor	2	43	0.0099	6.4	OG6126587
AnophelesgambiaePEST|AGAP000587	238	263	PF03107.20	C1_2	C1 domain	6	41	0.0057	7.3	OG6126587
AnophelesgambiaePEST|AGAP000587	632	665	PF01529.24	DHHC	DHHC palmitoyltransferase	10	43	0.00025	11.4	OG6126587
AnophelesgambiaePEST|AGAP000587	579	608	PF12756.11	zf-C2H2_2	C2H2 type zinc-finger (2 copies)	44	73	0.0085	6.7	OG6126587
AnophelesgambiaePEST|AGAP000587	641	668	PF21664.1	TBPIP_C	TBP-interacting protein, C-terminal domain	46	72	0.0072	6.6	OG6126587
AnophelesgambiaePEST|AGAP000587	610	649	PF18995.4	PRT6_C	Proteolysis_6 C-terminal	351	390	0.00031	9.9	OG6126587
AnophelesgambiaePEST|AGAP000587	613	634	PF12171.12	zf-C2H2_jaz	Zinc-finger double-stranded RNA-binding	1	22	0.0055	7.3	OG6126587
AnophelesgambiaePEST|AGAP000587	286	309	PF17772.5	zf-MYST	MYST family zinc finger domain	29	52	0.008	6.2	OG6126587
AnophelesgambiaePEST|AGAP000587	576	596	PF13237.10	Fer4_10	4Fe-4S dicluster domain	33	53	0.0077	6.6	OG6126587
AnophelesgambiaePEST|AGAP000587	601	633	PF18868.5	zf-C2H2_3rep	Zinc finger C2H2-type, 3 repeats	89	121	0.00041	11.4	OG6126587
AnophelesgambiaePEST|AGAP000587	286	312	PF17003.9	Actin_micro	Putative actin-like family	206	233	0.0083	5.5	OG6126587
AnophelesalbimanusSTECLA|AALB006776	360	459	PF08819.15	DUF1802	Domain of unknown function (DUF1802)	71	169	6.8e-07	16.4	OG6126602
AnophelesalbimanusSTECLA|AALB006776	304	392	PF14023.10	DUF4239	Protein of unknown function (DUF4239)	50	138	4.5e-05	10.5	OG6126602
AnophelesatroparvusEBRO|AATE000997	220	245	PF16619.9	SUIM_assoc	Unstructured region C-term to UIM in Ataxin3	29	50	0.00036	6.8	OG6126602
AnophelesfunestusFUMOZ|AFUN020648	715	778	PF07200.17	Mod_r	Modifier of rudimentary (Mod(r)) protein	25	88	1.4e-05	12.9	OG6126602
AnophelesfunestusFUMOZ|AFUN020648	526	595	PF05266.18	DUF724	Protein of unknown function (DUF724)	98	167	2.3e-06	15.3	OG6126602
AnophelesfunestusFUMOZ|AFUN020648	492	594	PF04849.17	HAP1_N	HAP1 N-terminal conserved region	185	286	0.00027	7.8	OG6126602
AnophelesgambiaePEST|AGAP000146	624	681	PF13389.10	DUF4107	Protein of unknown function (DUF4107)	81	142	5.5e-07	16.0	OG6126602
AnophelesalbimanusSTECLA|AALB006320	219	281	PF07303.17	Occludin_ELL	Occludin homology domain	7	69	0.00014	8.9	OG6126604
AnophelesatroparvusEBRO|AATE015784	13	52	PF03153.17	TFIIA	Transcription factor IIA, alpha/beta subunit	191	221	2.1e-05	11.6	OG6126604
AnophelesatroparvusEBRO|AATE015784	13	49	PF19486.3	DUF6022	Family of unknown function (DUF6022)	17	53	4.8e-05	10.4	OG6126604
AnophelesgambiaePEST|AGAP013049	144	197	PF16118.9	DUF4834	Domain of unknown function (DUF4834)	13	70	5.6e-06	16.4	OG6126604
AnophelesgambiaePEST|AGAP013049	139	243	PF00771.24	FHIPEP	FHIPEP family	270	371	2.6e-05	11.8	OG6126604
AnophelesgambiaePEST|AGAP013049	170	203	PF03153.17	TFIIA	Transcription factor IIA, alpha/beta subunit	190	227	4.5e-05	12.6	OG6126604
AnophelesgambiaePEST|AGAP013049	149	195	PF04228.17	Zn_peptidase	Putative neutral zinc metallopeptidase	38	85	4.3e-05	12.1	OG6126604
AnophelesgambiaePEST|AGAP013049	149	196	PF21529.1	GLV1-2	Gloven 1/2	0	48	0.00017	11.7	OG6126604
AnophelesgambiaePEST|AGAP013049	167	202	PF11498.12	Activator_LAG-3	Transcriptional activator LAG-3	411	446	0.00018	9.5	OG6126604
AnophelesgambiaePEST|AGAP013049	328	370	PF14844.10	PH_BEACH	PH domain associated with Beige/BEACH	33	74	0.0043	6.4	OG6126604
AnophelesgambiaePEST|AGAP013049	166	204	PF02166.20	Androgen_recep	Androgen receptor	48	86	0.0016	6.2	OG6126604
AnophelesatroparvusEBRO|AATE000393	266	328	PF15180.10	NPBW	Neuropeptides B and W	29	92	8.6e-06	12.8	OG6126605
AnophelesatroparvusEBRO|AATE000393	499	553	PF08592.15	Anthrone_oxy	Anthrone oxygenase	42	94	0.001	6.5	OG6126605
AnophelesfunestusFUMOZ|AFUN008152	740	826	PF16869.9	CNDH2_M	Condensin II complex subunit CAP-H2 or CNDH2, mid domain	47	135	0.00061	6.7	OG6126605
AnophelesatroparvusEBRO|AATE005921	535	621	PF00567.28	TUDOR	Tudor domain	25	112	2.3e-13	38.5	OG6126609
AnophelesatroparvusEBRO|AATE005921	39	83	PF00076.26	RRM_1	RNA recognition motif	14	62	2.9e-08	21.8	OG6126609
AnophelesatroparvusEBRO|AATE005921	33	108	PF13893.10	RRM_5	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	37	110	2.8e-05	12.0	OG6126609
AnophelesatroparvusEBRO|AATE005921	232	269	PF01753.22	zf-MYND	MYND finger	0	39	3.9e-05	11.9	OG6126609
AnophelesalbimanusSTECLA|AALB006754	90	185	PF03103.21	DUF243	Domain of unknown function (DUF243)	0	98	2.9e-30	91.8	OG6126618
AnophelesalbimanusSTECLA|AALB006754	146	186	PF16639.9	Apocytochr_F_N	Apocytochrome F, N-terminal	107	147	5.3e-06	13.9	OG6126618
AnophelesatroparvusEBRO|AATE006774	82	177	PF03103.21	DUF243	Domain of unknown function (DUF243)	0	98	2e-29	89.1	OG6126618
AnophelesatroparvusEBRO|AATE006774	138	181	PF16639.9	Apocytochr_F_N	Apocytochrome F, N-terminal	107	150	1.3e-05	12.7	OG6126618
AnophelesfunestusFUMOZ|AFUN005611	86	181	PF03103.21	DUF243	Domain of unknown function (DUF243)	0	98	1.5e-29	89.5	OG6126618
AnophelesfunestusFUMOZ|AFUN005611	142	183	PF16639.9	Apocytochr_F_N	Apocytochrome F, N-terminal	107	148	6.9e-06	13.6	OG6126618
AnophelesgambiaePEST|AGAP000537	77	172	PF03103.21	DUF243	Domain of unknown function (DUF243)	0	98	1.3e-29	89.7	OG6126618
AnophelesgambiaePEST|AGAP000537	133	174	PF16639.9	Apocytochr_F_N	Apocytochrome F, N-terminal	107	148	6.3e-06	13.7	OG6126618
AnophelesalbimanusSTECLA|AALB006901	549	633	PF00060.30	Lig_chan	Ligand-gated ion channel	2	86	1.4e-16	48.4	OG6126624
AnophelesalbimanusSTECLA|AALB006901	488	531	PF00497.24	SBP_bac_3	Bacterial extracellular solute-binding proteins, family 3	48	90	2.2e-06	15.0	OG6126624
AnophelesalbimanusSTECLA|AALB006901	413	534	PF10613.13	Lig_chan-Glu_bd	Ligated ion channel L-glutamate- and glycine-binding site	6	114	3.4e-09	24.6	OG6126624
AnophelesatroparvusEBRO|AATE000895	604	799	PF00060.30	Lig_chan	Ligand-gated ion channel	77	146	9.9e-11	29.8	OG6126624
AnophelesatroparvusEBRO|AATE000895	428	487	PF10613.13	Lig_chan-Glu_bd	Ligated ion channel L-glutamate- and glycine-binding site	5	64	1.7e-05	13.1	OG6126624
AnophelesatroparvusEBRO|AATE000895	151	186	PF11514.12	DUF3219	Protein of unknown function (DUF3219)	19	54	0.00012	10.3	OG6126624
AnophelesatroparvusEBRO|AATE000895	1029	1090	PF04932.19	Wzy_C	O-Antigen ligase	8	69	0.0022	5.9	OG6126624
AnophelesfunestusFUMOZ|AFUN021603	611	881	PF00060.30	Lig_chan	Ligand-gated ion channel	2	146	6.6e-32	98.1	OG6126624
AnophelesfunestusFUMOZ|AFUN021603	748	845	PF00497.24	SBP_bac_3	Bacterial extracellular solute-binding proteins, family 3	116	212	3e-05	11.3	OG6126624
AnophelesfunestusFUMOZ|AFUN021603	495	596	PF10613.13	Lig_chan-Glu_bd	Ligated ion channel L-glutamate- and glycine-binding site	26	114	1.5e-07	19.4	OG6126624
AnophelesgambiaePEST|AGAP000256	576	846	PF00060.30	Lig_chan	Ligand-gated ion channel	2	146	6.7e-32	98.5	OG6126624
AnophelesgambiaePEST|AGAP000256	745	810	PF00497.24	SBP_bac_3	Bacterial extracellular solute-binding proteins, family 3	150	212	3.2e-05	11.6	OG6126624
AnophelesgambiaePEST|AGAP000256	441	561	PF10613.13	Lig_chan-Glu_bd	Ligated ion channel L-glutamate- and glycine-binding site	6	114	2.3e-08	22.4	OG6126624
AnophelesgambiaePEST|AGAP000256	822	860	PF17382.6	Ycf70	Uncharacterized Ycf70-like	9	47	8.1e-05	11.2	OG6126624
AnophelesalbimanusSTECLA|AALB006598	882	976	PF03103.21	DUF243	Domain of unknown function (DUF243)	0	98	1.3e-28	87.8	OG6126654
AnophelesalbimanusSTECLA|AALB006598	927	961	PF05229.19	SCPU	Spore Coat Protein U domain	99	133	0.0023	6.7	OG6126654
AnophelesalbimanusSTECLA|AALB006598	967	980	PF02513.21	Spin-Ssty	Spin/Ssty Family	29	42	0.0033	5.8	OG6126654
AnophelesalbimanusSTECLA|AALB006598	888	911	PF15314.10	PRAP	Proline-rich acidic protein 1, pregnancy-specific uterine	8	31	0.011	4.4	OG6126654
AnophelesalbimanusSTECLA|AALB006598	173	214	PF08379.14	Bact_transglu_N	Bacterial transglutaminase-like N-terminal region	5	47	0.0058	5.9	OG6126654
AnophelesatroparvusEBRO|AATE005894	201	294	PF03103.21	DUF243	Domain of unknown function (DUF243)	0	98	4.6e-29	87.0	OG6126654
AnophelesatroparvusEBRO|AATE011278	190	283	PF03103.21	DUF243	Domain of unknown function (DUF243)	0	98	1.7e-27	81.9	OG6126654
AnophelesfunestusFUMOZ|AFUN007587	182	276	PF03103.21	DUF243	Domain of unknown function (DUF243)	0	98	1.9e-29	88.2	OG6126654
AnophelesfunestusFUMOZ|AFUN021788	174	268	PF03103.21	DUF243	Domain of unknown function (DUF243)	0	98	1.9e-29	88.2	OG6126654
AnophelesfunestusFUMOZ|AFUN021789	178	272	PF03103.21	DUF243	Domain of unknown function (DUF243)	0	98	9e-30	89.2	OG6126654
AnophelesgambiaePEST|AGAP000437	156	250	PF03103.21	DUF243	Domain of unknown function (DUF243)	0	98	1.3e-30	91.9	OG6126654
AnophelesgambiaePEST|AGAP013421	144	238	PF03103.21	DUF243	Domain of unknown function (DUF243)	0	98	7.5e-29	86.3	OG6126654
AnophelesgambiaePEST|AGAP013175	158	252	PF03103.21	DUF243	Domain of unknown function (DUF243)	0	98	2e-29	88.1	OG6126654
AnophelesgambiaePEST|AGAP013080	183	277	PF03103.21	DUF243	Domain of unknown function (DUF243)	0	98	5.2e-29	86.8	OG6126654
AnophelesgambiaePEST|AGAP013308	183	259	PF03103.21	DUF243	Domain of unknown function (DUF243)	0	79	2.2e-23	68.8	OG6126654
AnophelesgambiaePEST|AGAP013319	135	229	PF03103.21	DUF243	Domain of unknown function (DUF243)	0	98	1.3e-30	92.0	OG6126654
AnophelesfunestusFUMOZ|AFUN007552	268	331	PF10310.13	DUF5427	Family of unknown function (DUF5427)	17	76	3.1e-05	9.1	OG6126664
AnophelesalbimanusSTECLA|AALB015532	606	697	PF08243.15	SPT2	SPT2 chromatin protein	10	107	2.6e-22	65.7	OG6126667
AnophelesatroparvusEBRO|AATE001403	627	723	PF08243.15	SPT2	SPT2 chromatin protein	6	108	2.1e-21	62.8	OG6126667
AnophelesfunestusFUMOZ|AFUN006992	550	645	PF08243.15	SPT2	SPT2 chromatin protein	5	106	4.6e-23	68.1	OG6126667
AnophelesgambiaePEST|AGAP000737	586	677	PF08243.15	SPT2	SPT2 chromatin protein	12	109	6.3e-22	64.5	OG6126667
AnophelesfunestusFUMOZ|AFUN005696	110	167	PF01607.28	CBM_14	Chitin binding Peritrophin-A domain	0	53	4.7e-10	25.8	OG6127252
AnophelesgambiaePEST|AGAP000468	619	676	PF01607.28	CBM_14	Chitin binding Peritrophin-A domain	0	53	2.5e-10	28.3	OG6127252
AnophelesgambiaePEST|AGAP000468	733	803	PF06933.15	SSP160	Special lobe-specific silk protein SSP160	634	703	1.2e-07	17.9	OG6127252
AnophelesgambiaePEST|AGAP000468	353	387	PF12524.12	GlyL_C	dsDNA virus glycoprotein L C terminal	21	56	0.00025	9.0	OG6127252
AnophelesalbimanusSTECLA|AALB006950	66	133	PF05486.16	SRP9-21	Signal recognition particle 9 kDa protein (SRP9)	10	81	3.4e-06	13.6	OG6128919
AnophelesatroparvusEBRO|AATE014230	112	410	PF02949.24	7tm_6	7tm Odorant receptor	8	309	2.9e-33	103.3	OG6128920
AnophelesatroparvusEBRO|AATE014230	79	409	PF08395.16	7tm_7	7tm Chemosensory receptor	31	352	4e-09	24.2	OG6128920
AnophelesatroparvusEBRO|AATE014230	74	130	PF19762.3	DUF6249	Domain of unknown function (DUF6249)	54	101	0.00029	9.0	OG6128920
AnophelesatroparvusEBRO|AATE014230	278	352	PF20990.1	DUF2207_C	Predicted membrane protein (DUF2207) C-terminal domain	111	191	0.0011	6.8	OG6128920
AnophelesfunestusFUMOZ|AFUN015988	44	354	PF02949.24	7tm_6	7tm Odorant receptor	5	313	2.2e-36	112.5	OG6128920
AnophelesfunestusFUMOZ|AFUN015988	56	134	PF01944.21	SpoIIM	Stage II sporulation protein M	3	77	6.6e-06	13.3	OG6128920
AnophelesfunestusFUMOZ|AFUN015989	68	370	PF02949.24	7tm_6	7tm Odorant receptor	7	310	1.9e-29	88.7	OG6128920
AnophelesgambiaePEST|AGAP000226	67	370	PF02949.24	7tm_6	7tm Odorant receptor	6	310	9e-31	93.1	OG6128920
AnophelesfunestusFUMOZ|AFUN005722	29	145	PF05497.16	Destabilase	Destabilase	1	116	1.2e-41	128.9	OG6128945
AnophelesfunestusFUMOZ|AFUN005722	106	122	PF00404.22	Dockerin_1	Dockerin type I domain	2	18	2.4e-05	11.8	OG6128945
AnophelesgambiaePEST|AGAP000274	26	142	PF05497.16	Destabilase	Destabilase	1	116	1.2e-41	128.9	OG6128945
AnophelesgambiaePEST|AGAP000274	103	119	PF00404.22	Dockerin_1	Dockerin type I domain	2	18	2.6e-05	11.7	OG6128945
AnophelesalbimanusSTECLA|AALB007761	529	555	PF00641.22	zf-RanBP	Zn-finger in Ran binding protein and others	2	28	1.3e-09	23.6	OG6128970
AnophelesatroparvusEBRO|AATE011830	551	581	PF00641.22	zf-RanBP	Zn-finger in Ran binding protein and others	1	30	1.7e-09	24.2	OG6128970
AnophelesatroparvusEBRO|AATE011830	292	333	PF17050.9	AIM5	Altered inheritance of mitochondria 5	1	39	0.0038	5.3	OG6128970
AnophelesfunestusFUMOZ|AFUN000201	620	645	PF00641.22	zf-RanBP	Zn-finger in Ran binding protein and others	3	28	6e-10	26.5	OG6128970
AnophelesfunestusFUMOZ|AFUN000201	616	632	PF04810.19	zf-Sec23_Sec24	Sec23/Sec24 zinc finger	18	34	0.00049	8.4	OG6128970
AnophelesfunestusFUMOZ|AFUN000201	617	663	PF16988.9	Vps36-NZF-N	Vacuolar protein sorting 36 NZF-N zinc-finger domain	5	60	0.0016	6.1	OG6128970
AnophelesfunestusFUMOZ|AFUN000201	697	721	PF14445.10	Prok-RING_2	Prokaryotic RING finger family 2	4	29	0.0031	5.9	OG6128970
AnophelesgambiaePEST|AGAP000025	758	788	PF00641.22	zf-RanBP	Zn-finger in Ran binding protein and others	0	30	2.5e-10	28.5	OG6128970
AnophelesgambiaePEST|AGAP000025	758	773	PF04810.19	zf-Sec23_Sec24	Sec23/Sec24 zinc finger	19	34	0.00088	8.3	OG6128970
AnophelesgambiaePEST|AGAP000025	1128	1146	PF16988.9	Vps36-NZF-N	Vacuolar protein sorting 36 NZF-N zinc-finger domain	5	23	0.00028	9.3	OG6128970
AnophelesgambiaePEST|AGAP000025	1117	1140	PF08273.16	Prim_Zn_Ribbon	Zinc-binding domain of primase-helicase	11	33	0.00018	10.8	OG6128970
AnophelesgambiaePEST|AGAP000025	964	1013	PF12274.12	DUF3615	Protein of unknown function (DUF3615)	35	85	0.00032	10.2	OG6128970
AnophelesgambiaePEST|AGAP000025	792	835	PF01589.20	Alpha_E1_glycop	Alphavirus E1 glycoprotein	284	327	0.0019	5.7	OG6128970
AnophelesgambiaePEST|AGAP000025	951	1011	PF18502.5	Mrpl_C	54S ribosomal protein L8 C-terminal domain	13	75	0.0021	7.3	OG6128970
AnophelesalbimanusSTECLA|AALB006700	121	199	PF16028.9	SLC3A2_N	Solute carrier family 3 member 2 N-terminus	0	77	2.9e-39	120.5	OG6128971
AnophelesalbimanusSTECLA|AALB006700	238	365	PF00128.28	Alpha-amylase	Alpha amylase, catalytic domain	50	179	2.4e-11	31.4	OG6128971
AnophelesalbimanusSTECLA|AALB006700	205	265	PF19200.4	MupG_N	6-phospho-N-acetylmuramidase, N-terminal	14	71	2e-05	11.9	OG6128971
AnophelesfunestusFUMOZ|AFUN000204	115	193	PF16028.9	SLC3A2_N	Solute carrier family 3 member 2 N-terminus	0	77	4.3e-38	116.7	OG6128971
AnophelesfunestusFUMOZ|AFUN000204	234	359	PF00128.28	Alpha-amylase	Alpha amylase, catalytic domain	52	179	1.1e-20	62.0	OG6128971
AnophelesfunestusFUMOZ|AFUN000204	137	166	PF11045.12	YbjM	Putative inner membrane protein of Enterobacteriaceae	80	109	7.7e-05	10.8	OG6128971
AnophelesgambiaePEST|AGAP000022	113	191	PF16028.9	SLC3A2_N	Solute carrier family 3 member 2 N-terminus	0	77	5.7e-38	116.7	OG6128971
AnophelesgambiaePEST|AGAP000022	233	358	PF00128.28	Alpha-amylase	Alpha amylase, catalytic domain	52	179	9.8e-20	59.4	OG6128971
AnophelesgambiaePEST|AGAP000022	208	253	PF08734.15	GYD	GYD domain	9	55	0.00012	10.2	OG6128971
