# Species	Genes	Alg.-Conn.	AnophelesalbimanusSTECLA.faa	AnophelesatroparvusEBRO.faa	AnophelesfunestusFUMOZ.faa	AnophelesgambiaePEST.faa
4	4	0.332	AnophelesalbimanusSTECLA|AALB015526	AnophelesatroparvusEBRO|AATE006632	AnophelesfunestusFUMOZ|AFUN015777	AnophelesgambiaePEST|AGAP000192
4	4	0.332	AnophelesalbimanusSTECLA|AALB015533	AnophelesatroparvusEBRO|AATE016157	AnophelesfunestusFUMOZ|AFUN002852	AnophelesgambiaePEST|AGAP000530
4	4	0.332	AnophelesalbimanusSTECLA|AALB015556	AnophelesatroparvusEBRO|AATE007485	AnophelesfunestusFUMOZ|AFUN005589	AnophelesgambiaePEST|AGAP000761
4	4	0.332	AnophelesalbimanusSTECLA|AALB015557	AnophelesatroparvusEBRO|AATE007312	AnophelesfunestusFUMOZ|AFUN007291	AnophelesgambiaePEST|AGAP000888
4	4	0.332	AnophelesalbimanusSTECLA|AALB015587	AnophelesatroparvusEBRO|AATE008536	AnophelesfunestusFUMOZ|AFUN006993	AnophelesgambiaePEST|AGAP000736
4	4	0.332	AnophelesalbimanusSTECLA|AALB015768	AnophelesatroparvusEBRO|AATE002631	AnophelesfunestusFUMOZ|AFUN020655	AnophelesgambiaePEST|AGAP000489
4	4	0.332	AnophelesalbimanusSTECLA|AALB015830	AnophelesatroparvusEBRO|AATE001238	AnophelesfunestusFUMOZ|AFUN003539	AnophelesgambiaePEST|AGAP000552
4	4	0.332	AnophelesalbimanusSTECLA|AALB015831	AnophelesatroparvusEBRO|AATE001391	AnophelesfunestusFUMOZ|AFUN007334	AnophelesgambiaePEST|AGAP000310
4	4	0.332	AnophelesalbimanusSTECLA|AALB015835	AnophelesatroparvusEBRO|AATE021824	AnophelesfunestusFUMOZ|AFUN002157	AnophelesgambiaePEST|AGAP000163
4	4	0.332	AnophelesalbimanusSTECLA|AALB015836	AnophelesatroparvusEBRO|AATE021825	AnophelesfunestusFUMOZ|AFUN002155	AnophelesgambiaePEST|AGAP000165
4	4	0.332	AnophelesalbimanusSTECLA|AALB015953	AnophelesatroparvusEBRO|AATE014142	AnophelesfunestusFUMOZ|AFUN002154	AnophelesgambiaePEST|AGAP000166
4	4	0.332	AnophelesalbimanusSTECLA|AALB016006	AnophelesatroparvusEBRO|AATE008648	AnophelesfunestusFUMOZ|AFUN009610	AnophelesgambiaePEST|AGAP000346
4	4	0.332	AnophelesalbimanusSTECLA|AALB016244	AnophelesatroparvusEBRO|AATE011576	AnophelesfunestusFUMOZ|AFUN007314	AnophelesgambiaePEST|AGAP000329
4	4	0.332	AnophelesalbimanusSTECLA|AALB016247	AnophelesatroparvusEBRO|AATE013862	AnophelesfunestusFUMOZ|AFUN020696	AnophelesgambiaePEST|AGAP000663
4	4	0.332	AnophelesalbimanusSTECLA|AALB016272	AnophelesatroparvusEBRO|AATE003951	AnophelesfunestusFUMOZ|AFUN020899	AnophelesgambiaePEST|AGAP000558
4	4	0.332	AnophelesalbimanusSTECLA|AALB016308	AnophelesatroparvusEBRO|AATE010954	AnophelesfunestusFUMOZ|AFUN000225	AnophelesgambiaePEST|AGAP000848
4	4	0.332	AnophelesalbimanusSTECLA|AALB016316	AnophelesatroparvusEBRO|AATE009073	AnophelesfunestusFUMOZ|AFUN020620	AnophelesgambiaePEST|AGAP000477
4	4	0.332	AnophelesalbimanusSTECLA|AALB016575	AnophelesatroparvusEBRO|AATE012325	AnophelesfunestusFUMOZ|AFUN007303	AnophelesgambiaePEST|AGAP000321
4	4	0.332	AnophelesalbimanusSTECLA|AALB016576	AnophelesatroparvusEBRO|AATE000947	AnophelesfunestusFUMOZ|AFUN007313	AnophelesgambiaePEST|AGAP000330
4	4	0.332	AnophelesalbimanusSTECLA|AALB016577	AnophelesatroparvusEBRO|AATE013706	AnophelesfunestusFUMOZ|AFUN016217	AnophelesgambiaePEST|AGAP000989
4	4	0.292	AnophelesalbimanusSTECLA|AALB006663	AnophelesatroparvusEBRO|AATE007603	AnophelesfunestusFUMOZ|AFUN000251	AnophelesgambiaePEST|AGAP000874
4	4	0.292	AnophelesalbimanusSTECLA|AALB007754	AnophelesatroparvusEBRO|AATE017340	AnophelesfunestusFUMOZ|AFUN010423	AnophelesgambiaePEST|AGAP001094
4	4	0.25	AnophelesalbimanusSTECLA|AALB003289	AnophelesatroparvusEBRO|AATE004025	AnophelesfunestusFUMOZ|AFUN020937	AnophelesgambiaePEST|AGAP013101
4	4	0.25	AnophelesalbimanusSTECLA|AALB003697	AnophelesatroparvusEBRO|AATE017902	AnophelesfunestusFUMOZ|AFUN007311	AnophelesgambiaePEST|AGAP000332
4	4	0.25	AnophelesalbimanusSTECLA|AALB006332	AnophelesatroparvusEBRO|AATE000857	AnophelesfunestusFUMOZ|AFUN007290	AnophelesgambiaePEST|AGAP000889
4	4	0.25	AnophelesalbimanusSTECLA|AALB006351	AnophelesatroparvusEBRO|AATE014256	AnophelesfunestusFUMOZ|AFUN011578	AnophelesgambiaePEST|AGAP000058
4	4	0.25	AnophelesalbimanusSTECLA|AALB006407	AnophelesatroparvusEBRO|AATE005058	AnophelesfunestusFUMOZ|AFUN003856	AnophelesgambiaePEST|AGAP013397
4	4	0.25	AnophelesalbimanusSTECLA|AALB006422	AnophelesatroparvusEBRO|AATE009719	AnophelesfunestusFUMOZ|AFUN010350	AnophelesgambiaePEST|AGAP001052
4	4	0.25	AnophelesalbimanusSTECLA|AALB006544	AnophelesatroparvusEBRO|AATE004697	AnophelesfunestusFUMOZ|AFUN000194	AnophelesgambiaePEST|AGAP000035
4	4	0.25	AnophelesalbimanusSTECLA|AALB006575	AnophelesatroparvusEBRO|AATE019877	AnophelesfunestusFUMOZ|AFUN005684	AnophelesgambiaePEST|AGAP000453
4	4	0.25	AnophelesalbimanusSTECLA|AALB006606	AnophelesatroparvusEBRO|AATE019620	AnophelesfunestusFUMOZ|AFUN020338	AnophelesgambiaePEST|AGAP001073
4	4	0.25	AnophelesalbimanusSTECLA|AALB006649	AnophelesatroparvusEBRO|AATE012799	AnophelesfunestusFUMOZ|AFUN020012	AnophelesgambiaePEST|AGAP000519
4	4	0.25	AnophelesalbimanusSTECLA|AALB006759	AnophelesatroparvusEBRO|AATE016248	AnophelesfunestusFUMOZ|AFUN014726	AnophelesgambiaePEST|AGAP000415
4	4	0.25	AnophelesalbimanusSTECLA|AALB006792	AnophelesatroparvusEBRO|AATE013028	AnophelesfunestusFUMOZ|AFUN021604	AnophelesgambiaePEST|AGAP000264
4	4	0.25	AnophelesalbimanusSTECLA|AALB006795	AnophelesatroparvusEBRO|AATE017108	AnophelesfunestusFUMOZ|AFUN005598	AnophelesgambiaePEST|AGAP000770
4	4	0.25	AnophelesalbimanusSTECLA|AALB006836	AnophelesatroparvusEBRO|AATE002537	AnophelesfunestusFUMOZ|AFUN006680	AnophelesgambiaePEST|AGAP013495
4	4	0.25	AnophelesalbimanusSTECLA|AALB006850	AnophelesatroparvusEBRO|AATE006999	AnophelesfunestusFUMOZ|AFUN020236	AnophelesgambiaePEST|AGAP000798
4	4	0.25	AnophelesalbimanusSTECLA|AALB007626	AnophelesatroparvusEBRO|AATE014473	AnophelesfunestusFUMOZ|AFUN000238	AnophelesgambiaePEST|AGAP000858
4	4	0.25	AnophelesalbimanusSTECLA|AALB007627	AnophelesatroparvusEBRO|AATE010873	AnophelesfunestusFUMOZ|AFUN000239	AnophelesgambiaePEST|AGAP000859
4	4	0.25	AnophelesalbimanusSTECLA|AALB007661	AnophelesatroparvusEBRO|AATE001920	AnophelesfunestusFUMOZ|AFUN020880	AnophelesgambiaePEST|AGAP000121
4	4	0.25	AnophelesalbimanusSTECLA|AALB007721	AnophelesatroparvusEBRO|AATE005781	AnophelesfunestusFUMOZ|AFUN002854	AnophelesgambiaePEST|AGAP013259
4	4	0.25	AnophelesalbimanusSTECLA|AALB007731	AnophelesatroparvusEBRO|AATE012355	AnophelesfunestusFUMOZ|AFUN002136	AnophelesgambiaePEST|AGAP000185
4	4	0.25	AnophelesalbimanusSTECLA|AALB015767	AnophelesatroparvusEBRO|AATE002741	AnophelesfunestusFUMOZ|AFUN010393	AnophelesgambiaePEST|AGAP000114
4	4	0.191	AnophelesalbimanusSTECLA|AALB006940	AnophelesatroparvusEBRO|AATE008628	AnophelesfunestusFUMOZ|AFUN020242	AnophelesgambiaePEST|AGAP000639
4	4	0.191	AnophelesalbimanusSTECLA|AALB007645	AnophelesatroparvusEBRO|AATE012470	AnophelesfunestusFUMOZ|AFUN011588	AnophelesgambiaePEST|AGAP013410
4	4	0.191	AnophelesalbimanusSTECLA|AALB007690	AnophelesatroparvusEBRO|AATE017087	AnophelesfunestusFUMOZ|AFUN020195	AnophelesgambiaePEST|AGAP000138
4	4	0.191	AnophelesalbimanusSTECLA|AALB009742	AnophelesatroparvusEBRO|AATE008607	AnophelesfunestusFUMOZ|AFUN010439	AnophelesgambiaePEST|AGAP000932
4	4	0.146	AnophelesalbimanusSTECLA|AALB006301	AnophelesatroparvusEBRO|AATE006690	AnophelesfunestusFUMOZ|AFUN011476	AnophelesgambiaePEST|AGAP000702
4	4	0.146	AnophelesalbimanusSTECLA|AALB006645	AnophelesatroparvusEBRO|AATE000288	AnophelesfunestusFUMOZ|AFUN011569	AnophelesgambiaePEST|AGAP000068
4	4	0.146	AnophelesalbimanusSTECLA|AALB006766	AnophelesatroparvusEBRO|AATE008967	AnophelesfunestusFUMOZ|AFUN008143	AnophelesgambiaePEST|AGAP000482
4	4	0.146	AnophelesalbimanusSTECLA|AALB006868	AnophelesatroparvusEBRO|AATE017791	AnophelesfunestusFUMOZ|AFUN006248	AnophelesgambiaePEST|AGAP000783
4	4	0.146	AnophelesalbimanusSTECLA|AALB007647	AnophelesatroparvusEBRO|AATE019392	AnophelesfunestusFUMOZ|AFUN020357	AnophelesgambiaePEST|AGAP000591
4	4	0.146	AnophelesalbimanusSTECLA|AALB015532	AnophelesatroparvusEBRO|AATE001403	AnophelesfunestusFUMOZ|AFUN006992	AnophelesgambiaePEST|AGAP000737
3	5	0.2	*	AnophelesatroparvusEBRO|AATE001311	AnophelesfunestusFUMOZ|AFUN010346	AnophelesgambiaePEST|AGAP000706,AnophelesgambiaePEST|AGAP013372,AnophelesgambiaePEST|AGAP013152
3	4	0.5	*	AnophelesatroparvusEBRO|AATE008162	AnophelesfunestusFUMOZ|AFUN019820,AnophelesfunestusFUMOZ|AFUN005802	AnophelesgambiaePEST|AGAP000474
3	4	0.5	*	AnophelesatroparvusEBRO|AATE009859	AnophelesfunestusFUMOZ|AFUN021600,AnophelesfunestusFUMOZ|AFUN021601	AnophelesgambiaePEST|AGAP000391
3	4	0.5	*	AnophelesatroparvusEBRO|AATE010899	AnophelesfunestusFUMOZ|AFUN019802,AnophelesfunestusFUMOZ|AFUN019811	AnophelesgambiaePEST|AGAP000178
3	4	0.25	AnophelesalbimanusSTECLA|AALB007768	*	AnophelesfunestusFUMOZ|AFUN021208	AnophelesgambiaePEST|AGAP000516,AnophelesgambiaePEST|AGAP000515
3	4	0.146	*	AnophelesatroparvusEBRO|AATE000357	AnophelesfunestusFUMOZ|AFUN010387,AnophelesfunestusFUMOZ|AFUN019807	AnophelesgambiaePEST|AGAP000108
3	4	0.146	*	AnophelesatroparvusEBRO|AATE005894	AnophelesfunestusFUMOZ|AFUN021789,AnophelesfunestusFUMOZ|AFUN007587	AnophelesgambiaePEST|AGAP000437
3	3	1	AnophelesalbimanusSTECLA|AALB003283	*	AnophelesfunestusFUMOZ|AFUN007549	AnophelesgambiaePEST|AGAP000818
3	3	1	AnophelesalbimanusSTECLA|AALB003286	*	AnophelesfunestusFUMOZ|AFUN007552	AnophelesgambiaePEST|AGAP000821
3	3	1	AnophelesalbimanusSTECLA|AALB003293	*	AnophelesfunestusFUMOZ|AFUN014588	AnophelesgambiaePEST|AGAP000498
3	3	1	AnophelesalbimanusSTECLA|AALB003297	*	AnophelesfunestusFUMOZ|AFUN010136	AnophelesgambiaePEST|AGAP000002
3	3	1	AnophelesalbimanusSTECLA|AALB003298	AnophelesatroparvusEBRO|AATE004111	AnophelesfunestusFUMOZ|AFUN010137	*
3	3	1	AnophelesalbimanusSTECLA|AALB003299	AnophelesatroparvusEBRO|AATE017354	AnophelesfunestusFUMOZ|AFUN010138	*
3	3	1	AnophelesalbimanusSTECLA|AALB003300	AnophelesatroparvusEBRO|AATE000011	AnophelesfunestusFUMOZ|AFUN010139	*
3	3	1	AnophelesalbimanusSTECLA|AALB003303	*	AnophelesfunestusFUMOZ|AFUN007570	AnophelesgambiaePEST|AGAP000627
3	3	1	AnophelesalbimanusSTECLA|AALB003306	*	AnophelesfunestusFUMOZ|AFUN007572	AnophelesgambiaePEST|AGAP000630
3	3	1	AnophelesalbimanusSTECLA|AALB003313	AnophelesatroparvusEBRO|AATE021173	AnophelesfunestusFUMOZ|AFUN008072	*
3	3	1	AnophelesalbimanusSTECLA|AALB003321	*	AnophelesfunestusFUMOZ|AFUN000249	AnophelesgambiaePEST|AGAP000869
3	3	1	AnophelesalbimanusSTECLA|AALB003332	AnophelesatroparvusEBRO|AATE020008	AnophelesfunestusFUMOZ|AFUN007358	*
3	3	1	AnophelesalbimanusSTECLA|AALB003701	AnophelesatroparvusEBRO|AATE005494	AnophelesfunestusFUMOZ|AFUN002148	*
3	3	1	AnophelesalbimanusSTECLA|AALB006271	*	AnophelesfunestusFUMOZ|AFUN015861	AnophelesgambiaePEST|AGAP000760
3	3	1	AnophelesalbimanusSTECLA|AALB006273	AnophelesatroparvusEBRO|AATE019030	AnophelesfunestusFUMOZ|AFUN011598	*
3	3	1	AnophelesalbimanusSTECLA|AALB006276	AnophelesatroparvusEBRO|AATE019530	AnophelesfunestusFUMOZ|AFUN011455	*
3	3	1	AnophelesalbimanusSTECLA|AALB006282	*	AnophelesfunestusFUMOZ|AFUN002143	AnophelesgambiaePEST|AGAP000177
3	3	1	AnophelesalbimanusSTECLA|AALB006291	*	AnophelesfunestusFUMOZ|AFUN005592	AnophelesgambiaePEST|AGAP000765
3	3	1	AnophelesalbimanusSTECLA|AALB006317	AnophelesatroparvusEBRO|AATE010383	AnophelesfunestusFUMOZ|AFUN007340	*
3	3	1	AnophelesalbimanusSTECLA|AALB006326	*	AnophelesfunestusFUMOZ|AFUN000700	AnophelesgambiaePEST|AGAP000728
3	3	1	AnophelesalbimanusSTECLA|AALB006327	*	AnophelesfunestusFUMOZ|AFUN006998	AnophelesgambiaePEST|AGAP000731
3	3	1	AnophelesalbimanusSTECLA|AALB006341	*	AnophelesfunestusFUMOZ|AFUN005747	AnophelesgambiaePEST|AGAP000382
3	3	1	AnophelesalbimanusSTECLA|AALB006348	*	AnophelesfunestusFUMOZ|AFUN001735	AnophelesgambiaePEST|AGAP000100
3	3	1	AnophelesalbimanusSTECLA|AALB006349	*	AnophelesfunestusFUMOZ|AFUN001734	AnophelesgambiaePEST|AGAP001493
3	3	1	AnophelesalbimanusSTECLA|AALB006350	*	AnophelesfunestusFUMOZ|AFUN006259	AnophelesgambiaePEST|AGAP000670
3	3	1	AnophelesalbimanusSTECLA|AALB006354	*	AnophelesfunestusFUMOZ|AFUN011575	AnophelesgambiaePEST|AGAP000063
3	3	1	AnophelesalbimanusSTECLA|AALB006357	*	AnophelesfunestusFUMOZ|AFUN020009	AnophelesgambiaePEST|AGAP000205
3	3	1	AnophelesalbimanusSTECLA|AALB006358	*	AnophelesfunestusFUMOZ|AFUN020674	AnophelesgambiaePEST|AGAP029050
3	3	1	AnophelesalbimanusSTECLA|AALB006360	*	AnophelesfunestusFUMOZ|AFUN021646	AnophelesgambiaePEST|AGAP000671
3	3	1	AnophelesalbimanusSTECLA|AALB006375	*	AnophelesfunestusFUMOZ|AFUN020940	AnophelesgambiaePEST|AGAP000365
3	3	1	AnophelesalbimanusSTECLA|AALB006387	AnophelesatroparvusEBRO|AATE018677	AnophelesfunestusFUMOZ|AFUN011601	*
3	3	1	AnophelesalbimanusSTECLA|AALB006391	*	AnophelesfunestusFUMOZ|AFUN010156	AnophelesgambiaePEST|AGAP000574
3	3	1	AnophelesalbimanusSTECLA|AALB006411	*	AnophelesfunestusFUMOZ|AFUN006841	AnophelesgambiaePEST|AGAP000420
3	3	1	AnophelesalbimanusSTECLA|AALB006414	*	AnophelesfunestusFUMOZ|AFUN005715	AnophelesgambiaePEST|AGAP000284
3	3	1	AnophelesalbimanusSTECLA|AALB006428	*	AnophelesfunestusFUMOZ|AFUN010414	AnophelesgambiaePEST|AGAP000132
3	3	1	AnophelesalbimanusSTECLA|AALB006429	*	AnophelesfunestusFUMOZ|AFUN010413	AnophelesgambiaePEST|AGAP000131
3	3	1	AnophelesalbimanusSTECLA|AALB006430	*	AnophelesfunestusFUMOZ|AFUN020497	AnophelesgambiaePEST|AGAP000129
3	3	1	AnophelesalbimanusSTECLA|AALB006433	*	AnophelesfunestusFUMOZ|AFUN007560	AnophelesgambiaePEST|AGAP000831
3	3	1	AnophelesalbimanusSTECLA|AALB006438	*	AnophelesfunestusFUMOZ|AFUN003866	AnophelesgambiaePEST|AGAP000339
3	3	1	AnophelesalbimanusSTECLA|AALB006449	*	AnophelesfunestusFUMOZ|AFUN020391	AnophelesgambiaePEST|AGAP000013
3	3	1	AnophelesalbimanusSTECLA|AALB006451	*	AnophelesfunestusFUMOZ|AFUN000215	AnophelesgambiaePEST|AGAP000012
3	3	1	AnophelesalbimanusSTECLA|AALB006456	AnophelesatroparvusEBRO|AATE011814	AnophelesfunestusFUMOZ|AFUN002848	*
3	3	1	AnophelesalbimanusSTECLA|AALB006457	*	AnophelesfunestusFUMOZ|AFUN007310	AnophelesgambiaePEST|AGAP000334
3	3	1	AnophelesalbimanusSTECLA|AALB006458	*	AnophelesfunestusFUMOZ|AFUN008084	AnophelesgambiaePEST|AGAP001018
3	3	1	AnophelesalbimanusSTECLA|AALB006460	*	AnophelesfunestusFUMOZ|AFUN010405	AnophelesgambiaePEST|AGAP000127
3	3	1	AnophelesalbimanusSTECLA|AALB006461	*	AnophelesfunestusFUMOZ|AFUN020067	AnophelesgambiaePEST|AGAP000915
3	3	1	AnophelesalbimanusSTECLA|AALB006491	*	AnophelesfunestusFUMOZ|AFUN007592	AnophelesgambiaePEST|AGAP029047
3	3	1	AnophelesalbimanusSTECLA|AALB006521	*	AnophelesfunestusFUMOZ|AFUN003889	AnophelesgambiaePEST|AGAP000156
3	3	1	AnophelesalbimanusSTECLA|AALB006537	*	AnophelesfunestusFUMOZ|AFUN020288	AnophelesgambiaePEST|AGAP000606
3	3	1	AnophelesalbimanusSTECLA|AALB006543	*	AnophelesfunestusFUMOZ|AFUN007555	AnophelesgambiaePEST|AGAP000823
3	3	1	AnophelesalbimanusSTECLA|AALB006545	*	AnophelesfunestusFUMOZ|AFUN000195	AnophelesgambiaePEST|AGAP000033
3	3	1	AnophelesalbimanusSTECLA|AALB006550	*	AnophelesfunestusFUMOZ|AFUN007329	AnophelesgambiaePEST|AGAP000312
3	3	1	AnophelesalbimanusSTECLA|AALB006561	*	AnophelesfunestusFUMOZ|AFUN006814	AnophelesgambiaePEST|AGAP000656
3	3	1	AnophelesalbimanusSTECLA|AALB006568	AnophelesatroparvusEBRO|AATE001857	AnophelesfunestusFUMOZ|AFUN008066	*
3	3	1	AnophelesalbimanusSTECLA|AALB006601	*	AnophelesfunestusFUMOZ|AFUN010132	AnophelesgambiaePEST|AGAP000007
3	3	1	AnophelesalbimanusSTECLA|AALB006613	*	AnophelesfunestusFUMOZ|AFUN021094	AnophelesgambiaePEST|AGAP000096
3	3	1	AnophelesalbimanusSTECLA|AALB006632	*	AnophelesfunestusFUMOZ|AFUN011561	AnophelesgambiaePEST|AGAP013406
3	3	1	AnophelesalbimanusSTECLA|AALB006642	AnophelesatroparvusEBRO|AATE015566	AnophelesfunestusFUMOZ|AFUN011571	*
3	3	1	AnophelesalbimanusSTECLA|AALB006648	AnophelesatroparvusEBRO|AATE012682	AnophelesfunestusFUMOZ|AFUN003885	*
3	3	1	AnophelesalbimanusSTECLA|AALB006650	*	AnophelesfunestusFUMOZ|AFUN002844	AnophelesgambiaePEST|AGAP000520
3	3	1	AnophelesalbimanusSTECLA|AALB006653	*	AnophelesfunestusFUMOZ|AFUN005726	AnophelesgambiaePEST|AGAP000395
3	3	1	AnophelesalbimanusSTECLA|AALB006661	*	AnophelesfunestusFUMOZ|AFUN005749	AnophelesgambiaePEST|AGAP000378
3	3	1	AnophelesalbimanusSTECLA|AALB006664	*	AnophelesfunestusFUMOZ|AFUN000252	AnophelesgambiaePEST|AGAP000875
3	3	1	AnophelesalbimanusSTECLA|AALB006667	AnophelesatroparvusEBRO|AATE010715	AnophelesfunestusFUMOZ|AFUN000568	*
3	3	1	AnophelesalbimanusSTECLA|AALB006669	AnophelesatroparvusEBRO|AATE011793	AnophelesfunestusFUMOZ|AFUN000570	*
3	3	1	AnophelesalbimanusSTECLA|AALB006676	AnophelesatroparvusEBRO|AATE013776	AnophelesfunestusFUMOZ|AFUN010418	*
3	3	1	AnophelesalbimanusSTECLA|AALB006683	*	AnophelesfunestusFUMOZ|AFUN016214	AnophelesgambiaePEST|AGAP000881
3	3	1	AnophelesalbimanusSTECLA|AALB006684	*	AnophelesfunestusFUMOZ|AFUN005689	AnophelesgambiaePEST|AGAP000460
3	3	1	AnophelesalbimanusSTECLA|AALB006699	*	AnophelesfunestusFUMOZ|AFUN010398	AnophelesgambiaePEST|AGAP000119
3	3	1	AnophelesalbimanusSTECLA|AALB006700	*	AnophelesfunestusFUMOZ|AFUN000204	AnophelesgambiaePEST|AGAP000022
3	3	1	AnophelesalbimanusSTECLA|AALB006712	*	AnophelesfunestusFUMOZ|AFUN011447	AnophelesgambiaePEST|AGAP000675
3	3	1	AnophelesalbimanusSTECLA|AALB006717	*	AnophelesfunestusFUMOZ|AFUN019862	AnophelesgambiaePEST|AGAP000672
3	3	1	AnophelesalbimanusSTECLA|AALB006722	*	AnophelesfunestusFUMOZ|AFUN003865	AnophelesgambiaePEST|AGAP000340
3	3	1	AnophelesalbimanusSTECLA|AALB006723	AnophelesatroparvusEBRO|AATE003407	AnophelesfunestusFUMOZ|AFUN006076	*
3	3	1	AnophelesalbimanusSTECLA|AALB006735	*	AnophelesfunestusFUMOZ|AFUN020025	AnophelesgambiaePEST|AGAP000752
3	3	1	AnophelesalbimanusSTECLA|AALB006738	*	AnophelesfunestusFUMOZ|AFUN020143	AnophelesgambiaePEST|AGAP029488
3	3	1	AnophelesalbimanusSTECLA|AALB006756	*	AnophelesfunestusFUMOZ|AFUN020786	AnophelesgambiaePEST|AGAP029808
3	3	1	AnophelesalbimanusSTECLA|AALB006767	AnophelesatroparvusEBRO|AATE002603	AnophelesfunestusFUMOZ|AFUN010415	*
3	3	1	AnophelesalbimanusSTECLA|AALB006772	AnophelesatroparvusEBRO|AATE005142	AnophelesfunestusFUMOZ|AFUN008168	*
3	3	1	AnophelesalbimanusSTECLA|AALB006776	*	AnophelesfunestusFUMOZ|AFUN020648	AnophelesgambiaePEST|AGAP000146
3	3	1	AnophelesalbimanusSTECLA|AALB006798	*	AnophelesfunestusFUMOZ|AFUN005599	AnophelesgambiaePEST|AGAP000771
3	3	1	AnophelesalbimanusSTECLA|AALB006799	*	AnophelesfunestusFUMOZ|AFUN008172	AnophelesgambiaePEST|AGAP001046
3	3	1	AnophelesalbimanusSTECLA|AALB006802	AnophelesatroparvusEBRO|AATE010789	AnophelesfunestusFUMOZ|AFUN006891	*
3	3	1	AnophelesalbimanusSTECLA|AALB006811	*	AnophelesfunestusFUMOZ|AFUN007566	AnophelesgambiaePEST|AGAP028655
3	3	1	AnophelesalbimanusSTECLA|AALB006813	*	AnophelesfunestusFUMOZ|AFUN000243	AnophelesgambiaePEST|AGAP000863
3	3	1	AnophelesalbimanusSTECLA|AALB006826	*	AnophelesfunestusFUMOZ|AFUN000193	AnophelesgambiaePEST|AGAP000037
3	3	1	AnophelesalbimanusSTECLA|AALB006833	*	AnophelesfunestusFUMOZ|AFUN010161	AnophelesgambiaePEST|AGAP000578
3	3	1	AnophelesalbimanusSTECLA|AALB006834	*	AnophelesfunestusFUMOZ|AFUN020342	AnophelesgambiaePEST|AGAP000577
3	3	1	AnophelesalbimanusSTECLA|AALB006835	*	AnophelesfunestusFUMOZ|AFUN010158	AnophelesgambiaePEST|AGAP000576
3	3	1	AnophelesalbimanusSTECLA|AALB006852	AnophelesatroparvusEBRO|AATE001290	AnophelesfunestusFUMOZ|AFUN006221	*
3	3	1	AnophelesalbimanusSTECLA|AALB006853	*	AnophelesfunestusFUMOZ|AFUN006220	AnophelesgambiaePEST|AGAP000805
3	3	1	AnophelesalbimanusSTECLA|AALB006865	*	AnophelesfunestusFUMOZ|AFUN019818	AnophelesgambiaePEST|AGAP000556
3	3	1	AnophelesalbimanusSTECLA|AALB006886	*	AnophelesfunestusFUMOZ|AFUN008090	AnophelesgambiaePEST|AGAP001012
3	3	1	AnophelesalbimanusSTECLA|AALB006889	*	AnophelesfunestusFUMOZ|AFUN000191	AnophelesgambiaePEST|AGAP000039
3	3	1	AnophelesalbimanusSTECLA|AALB006890	*	AnophelesfunestusFUMOZ|AFUN000192	AnophelesgambiaePEST|AGAP000038
3	3	1	AnophelesalbimanusSTECLA|AALB006892	*	AnophelesfunestusFUMOZ|AFUN006683	AnophelesgambiaePEST|AGAP000928
3	3	1	AnophelesalbimanusSTECLA|AALB006911	*	AnophelesfunestusFUMOZ|AFUN010433	AnophelesgambiaePEST|AGAP029975
3	3	1	AnophelesalbimanusSTECLA|AALB006913	AnophelesatroparvusEBRO|AATE011756	AnophelesfunestusFUMOZ|AFUN010437	*
3	3	1	AnophelesalbimanusSTECLA|AALB006915	*	AnophelesfunestusFUMOZ|AFUN005804	AnophelesgambiaePEST|AGAP000475
3	3	1	AnophelesalbimanusSTECLA|AALB006925	*	AnophelesfunestusFUMOZ|AFUN007319	AnophelesgambiaePEST|AGAP000324
3	3	1	AnophelesalbimanusSTECLA|AALB006926	*	AnophelesfunestusFUMOZ|AFUN007318	AnophelesgambiaePEST|AGAP013047
3	3	1	AnophelesalbimanusSTECLA|AALB006947	*	AnophelesfunestusFUMOZ|AFUN011463	AnophelesgambiaePEST|AGAP000691
3	3	1	AnophelesalbimanusSTECLA|AALB007629	*	AnophelesfunestusFUMOZ|AFUN005813	AnophelesgambiaePEST|AGAP000011
3	3	1	AnophelesalbimanusSTECLA|AALB007630	*	AnophelesfunestusFUMOZ|AFUN005814	AnophelesgambiaePEST|AGAP000010
3	3	1	AnophelesalbimanusSTECLA|AALB007631	AnophelesatroparvusEBRO|AATE018212	AnophelesfunestusFUMOZ|AFUN005583	*
3	3	1	AnophelesalbimanusSTECLA|AALB007635	*	AnophelesfunestusFUMOZ|AFUN005704	AnophelesgambiaePEST|AGAP001041
3	3	1	AnophelesalbimanusSTECLA|AALB007636	*	AnophelesfunestusFUMOZ|AFUN005703	AnophelesgambiaePEST|AGAP001042
3	3	1	AnophelesalbimanusSTECLA|AALB007637	*	AnophelesfunestusFUMOZ|AFUN002860	AnophelesgambiaePEST|AGAP028592
3	3	1	AnophelesalbimanusSTECLA|AALB007640	*	AnophelesfunestusFUMOZ|AFUN007294	AnophelesgambiaePEST|AGAP000885
3	3	1	AnophelesalbimanusSTECLA|AALB007662	*	AnophelesfunestusFUMOZ|AFUN007589	AnophelesgambiaePEST|AGAP000439
3	3	1	AnophelesalbimanusSTECLA|AALB007670	*	AnophelesfunestusFUMOZ|AFUN002828	AnophelesgambiaePEST|AGAP029936
3	3	1	AnophelesalbimanusSTECLA|AALB007671	AnophelesatroparvusEBRO|AATE002677	AnophelesfunestusFUMOZ|AFUN015717	*
